Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Vouchers Breathe New Life Into Shrinking Catholic Schools,"Critics, including teacher unions, say vouchers drain resources from public schools, siphon off the brightest students with the most engaged parents, and, in the case of Catholic schools, violate the separation of church and state by sending tax dollars to religious institutions. Krista Stockman, spokeswoman for the nearby public school district Fort Wayne Community Schools, which lost nearly 400 students and $4.2 million in state funding to vouchers--more than any district in the state--says it is tough for her schools to compete.",1019350986,Newspapers," Banchero, Stephanie
Stephanie
Stephanie Banchero
Banchero
Stephanie Banchero , Levitz, Jennifer
Jennifer
Jennifer Levitz
Levitz
Jennifer Levitz",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2681631531 , 69694522 , 117310 , WSJO , WSJOWSJO000020120609e869001jl", News," Jun 9, 2012",, English, English, n/a," New York, N.Y.","Jun 9, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1019350986?accountid=14496,,,, n/a,," Religious schools , Educational vouchers , Colleges & universities , Public schools , Education , Students , Low income groups , Catholic schools , Elementary schools , Chicago Illinois , Indiana",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Vouchers+Breathe+New+Life+Into+Shrinking+Catholic+Schools&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-06-09&amp;volume=&amp;issue=&amp;spage=&amp;au=Banchero%2C+Stephanie%3BLevitz%2C+Jennifer&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
The Fight for Colorado's Hispanics; Obama and Romney Battle for the Latino Vote in State Where a Few Thousand Votes Could Prove the Clincher,"The team backing the presumptive Republican nominee, Mitt Romney, is just getting started but vows its own full-court press for Hispanic voters, focused on the economy and the plight of small-business owners.",1019353710,Newspapers," King, Neil, Jr
Neil
Neil King Jr
Jr
King
Neil King Jr.",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2681631691 , 69694522 , 117310 , WSJO , WSJOWSJO000020120609e8690018h", News," Jun 9, 2012",, English, English, n/a," New York, N.Y.","Jun 9, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1019353710?accountid=14496,,,, n/a,," Hispanic Americans , Health care policy , Nominations , Polls & surveys , Spanish language , Colorado , Obama, Barack , Hickenlooper, John , Romney, W Mitt , McCain, John , Bush, George W",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Fight+for+Colorado%27s+Hispanics%3B+Obama+and+Romney+Battle+for+the+Latino+Vote+in+State+Where+a+Few+Thousand+Votes+Could+Prove+the+Clincher&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-06-09&amp;volume=&amp;issue=&amp;spage=&amp;au=King%2C+Neil%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Demographic Shifts in Key States Could Aid Obama in Fall,"Minority voters have edged up as a share of the state population, while the number of working-class whites shrinks -- making a state Democrats have carried in six consecutive presidential elections slightly more friendly to the party. Mr. van Lohuizen, the Republican pollster, also points to North Carolina, where the voting strength of the Democratic-friendly Research Triangle area has swelled at the expense of conservative rural areas.",1019362561,Newspapers," Harwood, John
John
John Harwood
Harwood
John Harwood", NYTIAO," Center for American Progress
541720
813940 , Democratic Party
813940"," Copyright New York Times Company Jun 9, 2012"," 2681696531 , 69698102 , 7818 , NYTIAO , NYT , 945072-20120609", News," Jun 9, 2012",0362-4331, English, English, A.13," New York, N.Y.","Jun 9, 2012",New York Times,2012,https://search.proquest.com/docview/1019362561?accountid=14496,,,, A.13,," Presidential elections , Political parties , Whites , Political campaigns , Demographics , Voter behavior , Liberalism , Economic conditions , California , Wisconsin , United States--US , Obama, Barack , Romney, W Mitt , Ford, Gerald , Carter, Jimmy , Bush, George W",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Demographic+Shifts+in+Key+States+Could+Aid+Obama+in+Fall%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-06-09&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Harwood%2C+John&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Vouchers Breathe New Life Into Shrinking Catholic Schools,"[...]they are benefiting disproportionately from the rise of vouchers, available in 10 states and Washington, D.C., and tax credit programs that provide tax relief to individuals or businesses that donate to scholarships for low-income students. Critics, including teacher unions, say vouchers drain resources from public schools, siphon off the brightest students with the most engaged parents, and, in the case of Catholic schools, violate the separation of church and state by sending tax dollars to religious institutions.",1019368752,Newspapers," Banchero, Stephanie
Stephanie
Stephanie Banchero
Banchero
Stephanie Banchero , Levitz, Jennifer
Jennifer
Jennifer Levitz
Levitz
Jennifer Levitz",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2681728291 , 69701672 , 7510 , WSJ , DWJNJ000000020120609e8690003a", News," Jun 9, 2012",0099-9660, English, English, A.1," New York, N.Y.","Jun 9, 2012",Wall Street Journal,2012,https://search.proquest.com/docview/1019368752?accountid=14496," 9190 United States , 8306 Schools and educational services , 3100 Capital & debt management"," 9190 United States , 8306 Schools and educational services , 3100 Capital & debt management"," 9190 United States , 8306 Schools and educational services , 3100 Capital & debt management", A.1," 9190 United States , 8306 Schools and educational services , 3100 Capital & debt management"," Religious schools , Educational vouchers , Public schools , Education , Students , Low income groups , Catholic schools , Elementary schools , Flags , Educational vouchers , Catholic schools , Chicago Illinois , Indiana",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Vouchers+Breathe+New+Life+Into+Shrinking+Catholic+Schools&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2012-06-09&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Banchero%2C+Stephanie%3BLevitz%2C+Jennifer&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"Campaign Journal: The Fight for Colorado's Hispanics --- Obama, Romney Battle for Latinos in State Where a Few Thousand Votes Could Be the Clincher","The team backing the presumptive Republican nominee, Mitt Romney, is just getting started but vows its own full-court press for Hispanic voters, focused on the economy and the plight of small-business owners.",1019368776,Newspapers," King, Neil, Jr
Neil
Neil King Jr
Jr
King
Neil King Jr.",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2681730301 , 69701672 , 7510 , WSJ , DWJNJ000000020120609e8690003o", News," Jun 9, 2012",0099-9660, English, English, A.4," New York, N.Y.","Jun 9, 2012",Wall Street Journal,2012,https://search.proquest.com/docview/1019368776?accountid=14496,,,, A.4,," Hispanic Americans , Health care policy , Nominations , Hispanic Americans , Presidential elections , States , Colorado , Obama, Barack , Hickenlooper, John , Romney, W Mitt , McCain, John , Bush, George W , Obama, Barack , Romney, W Mitt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Campaign+Journal%3A+The+Fight+for+Colorado%27s+Hispanics+---+Obama%2C+Romney+Battle+for+Latinos+in+State+Where+a+Few+Thousand+Votes+Could+Be+the+Clincher&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2012-06-09&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=King%2C+Neil%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"People, Shops and Roads Converge Here",[...]Avenue has even been called the Broadway of the Bronx.,1019459873,Newspapers," Gregor, Alison
Alison
Alison Gregor
Gregor
Alison Gregor", NYTIAO," College of New Rochelle
611310"," Copyright New York Times Company Jun 10, 2012"," 2682458241 , 69717702 , 7818 , NYTIAO , NYT , 903388-20120610", Feature," Jun 10, 2012",0362-4331, English, English, RE.7," New York, N.Y.","Jun 10, 2012",New York Times,2012,https://search.proquest.com/docview/1019459873?accountid=14496,,,, RE.7,," Neighborhoods , Geographic profiles , Real estate , Bronx New York , Valentino",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=People%2C+Shops+and+Roads+Converge+Here%3A+%5BReal+Estate+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-06-10&amp;volume=&amp;issue=&amp;spage=RE.7&amp;au=Gregor%2C+Alison&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Latino Growth Not Fully Felt At Voting Booth,"Matt A. Barreto, an associate professor of political science at the University of Washington and head of Latino Decisions, said the population growth had produced a higher Latino vote in every presidential election over the last decade, a number that had the effect of masking the political apathy of many Latino voters.",1019459899,Newspapers," Nagourney, Adam
Adam
Adam Nagourney
Nagourney
Adam Nagourney", NYTIAO," Pew Hispanic Center
541720"," Copyright New York Times Company Jun 10, 2012"," 2682459221 , 69717702 , 7818 , NYTIAO , NYT , 966118-20120610", News," Jun 10, 2012",0362-4331, English, English, A.1," New York, N.Y.","Jun 10, 2012",New York Times,2012,https://search.proquest.com/docview/1019459899?accountid=14496,,,, A.1,," Hispanic Americans , Presidential elections , Political campaigns , Voter registration , Immigration policy , Voter behavior , Studies , Colorado , California , Obama, Barack , Romney, W Mitt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Latino+Growth+Not+Fully+Felt+At+Voting+Booth%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-06-10&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Nagourney%2C+Adam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Second Generation Ethiopians in Israel March Toward Dream of Acceptance,"Yet over the past three months Ms. Makurya has spent much of her time with an angry new generation of Ethiopian-Israeli activists on the sidewalk near the prime minister's residence in central Jerusalem, protesting against unofficial but hurtful racism and discrimination. In an interview on the 20th anniversary of the airlift last year, Mr. Sharansky, by then the chairman of the quasi-governmental Jewish Agency that deals with immigration, said with pride, ""Black, white -- there is no difference in the ingathering of exiles.""",1019461959,Newspapers," Kershner, Isabel
Isabel
Isabel Kershner
Kershner
Isabel Kershner", NYTIAO,," Copyright New York Times Company Jun 10, 2012"," 2682459151 , 69717702 , 7818 , NYTIAO , NYT , 965774-20120610", News," Jun 10, 2012",0362-4331, English, English, A.12," New York, N.Y.","Jun 10, 2012",New York Times,2012,https://search.proquest.com/docview/1019461959?accountid=14496,,,, A.12,," Aliens , Airlifts , Racism , Jews , Social integration , Demonstrations & protests , Blacks , Ethiopia , Jerusalem Israel , Israel",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Second+Generation+Ethiopians+in+Israel+March+Toward+Dream+of+Acceptance%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-06-10&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Kershner%2C+Isabel&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"In New York Race, Rangel Plays the D.C. Card","NEW YORK--Anger at government is high and confidence in Congress is near all-time lows, causing many candidates, even those who have held office for years, to cast themselves as outsiders as they campaign for re-election this year.",1019548831,Newspapers," Grossman, Andrew
Andrew
Andrew Grossman
Grossman
Andrew Grossman",," Congress
921120 , Bureau of Citizenship & Immigration Service
928120 , Department of Education
923110"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2682959681 , 69716342 , 117310 , WSJO , WSJOWSJO000020120610e86a005sh", News," Jun 10, 2012",, English, English, n/a," New York, N.Y.","Jun 10, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1019548831?accountid=14496,,,, n/a,," Aliens , Immigration policy , Primaries & caucuses , State elections , New York , Espaillat, Adriano D , Rangel, Charles B",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=In+New+York+Race%2C+Rangel+Plays+the+D.C.+Card&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-06-10&amp;volume=&amp;issue=&amp;spage=&amp;au=Grossman%2C+Andrew&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"Sweet Spaghetti, And a Bit of Pride","JERSEY CITY, N.J.--A growing Filipino community here has a new community center of a sort--a chain restaurant that offers purple yam tapioca shakes and sports a bee mascot.",1019568059,Newspapers," Haddon, Heather
Heather
Heather Haddon
Haddon
Heather Haddon",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2683093511 , 69687892 , 117310 , WSJO , WSJOWSJO000020120611e86b000xg", News," Jun 11, 2012",, English, English, n/a," New York, N.Y.","Jun 11, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1019568059?accountid=14496,,,, n/a,," Restaurants , Cities , Mascots , New Jersey",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Sweet+Spaghetti%2C+And+a+Bit+of+Pride&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-06-11&amp;volume=&amp;issue=&amp;spage=&amp;au=Haddon%2C+Heather&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
CAMPAIGN 2012: THE BATTLEGROUNDS; Key to Virginia may lie in suburbs of Washington,"Candidate Obama capitalized on these demographic shifts four years ago, mobilizing an army of newly registered voters and becoming the first Democratic presidential nominee to carry the Old Dominion since 1964.",1019598987,Newspapers," West, Paul
Paul
Paul West
West
Paul West",,, (Copyright (c) 2012 Los Angeles Times)," 2683117561 , 69731302 , 7683 , ANGE , LATM120019128", News," Jun 11, 2012",0458-3035, English, English, A.1," Los Angeles, Calif.","Jun 11, 2012",Los Angeles Times,2012,https://search.proquest.com/docview/1019598987?accountid=14496,,,, A.1,," Candidates , Political campaigns , Political parties , Voter behavior , Demography , First ladies , Presidential elections , Virginia , United States--US , Romney, W Mitt , Obama, Michelle , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CAMPAIGN+2012%3A+THE+BATTLEGROUNDS%3B+Key+to+Virginia+may+lie+in+suburbs+of+Washington&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2012-06-11&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=West%2C+Paul&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Election 2012: In New York Race, Rangel Plays the D.C. Card","Anger at government is high and confidence in Congress is near all-time lows, causing many candidates, even those who have held office for years, to cast themselves as outsiders as they campaign for re-election this year.",1019606460,Newspapers," Grossman, Andrew
Andrew
Andrew Grossman
Grossman
Andrew Grossman",,," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2683176841 , 69730472 , 7510 , WSJ , DWJNJ000000020120611e86b0000z", News," Jun 11, 2012",0099-9660, English, English, A.4," New York, N.Y.","Jun 11, 2012",Wall Street Journal,2012,https://search.proquest.com/docview/1019606460?accountid=14496,,,, A.4,," Primaries & caucuses , Political campaigns , Congressional elections -- New York , New York , Espaillat, Adriano D , Rangel, Charles B",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Election+2012%3A+In+New+York+Race%2C+Rangel+Plays+the+D.C.+Card&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2012-06-11&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Grossman%2C+Andrew&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"In New York Race, Rangel Plays the D.C. Card","NEW YORK--Anger at government is high and confidence in Congress is near all-time lows, causing many candidates, even those who have held office for years, to cast themselves as outsiders as they campaign for re-election this year.",1019771082,Newspapers," Grossman, Andrew
Andrew
Andrew Grossman
Grossman
Andrew Grossman",," Congress
921120 , Bureau of Citizenship & Immigration Service
928120 , Department of Education
923110"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2683725971 , 69687892 , 117310 , WSJO , WSJOWSJO000020120611e86b005eh", News," Jun 11, 2012",, English, English, n/a," New York, N.Y.","Jun 11, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1019771082?accountid=14496,,,, n/a,," Aliens , Immigration policy , Primaries & caucuses , State elections , New York , Espaillat, Adriano D , Rangel, Charles B",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=In+New+York+Race%2C+Rangel+Plays+the+D.C.+Card&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-06-11&amp;volume=&amp;issue=&amp;spage=&amp;au=Grossman%2C+Andrew&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"With Orthodox Growth, City's Jewish Population Is Climbing Again","Over the last decade wealthy, Ivy League graduates like those on the Upper West Side have increasingly lost population share relative to Orthodox groups, like the Hasidic population in Brooklyn, where college degrees are rare and poverty rates have reached 43 percent. To conduct the study, a team led by Steven M. Cohen, a leading sociologist of the Jewish community, and Dr. Ukeles randomly called tens of thousands of homes in New York City and in three suburban counties --",1019850713,Newspapers," Berger, Joseph
Joseph
Joseph Berger
Berger
Joseph Berger", NYTIAO,," Copyright New York Times Company Jun 12, 2012"," 2684087911 , 69748792 , 7818 , NYTIAO , NYT , 002275-20120612", NEWSPAPER," Jun 12, 2012",0362-4331, English, English, A.18," New York, N.Y.","Jun 12, 2012",New York Times,2012,https://search.proquest.com/docview/1019850713?accountid=14496,,,, A.18,," Jews , Population growth , Studies , New York City New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=With+Orthodox+Growth%2C+City%27s+Jewish+Population+Is+Climbing+Again%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-06-12&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=Berger%2C+Joseph&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Kenya Plans Assault on Militant Port-City in Somalia,"Kenyan troops entered southern Somalia in October to stem a series of kidnappings and killings along their common border that Kenya said threatened its security and vital tourism sector. Since Kenya's incursion, al-Shabab has been weakened by the combined efforts of Amisom, Ethiopian, Kenyan and provisional Somali troops, who have driven the guerrilla force out of Mogadishu and other major population centers.",1019939117,Newspapers," Moore, Solomon
Solomon
Solomon Moore
Moore
Solomon Moore",," European Union
926110
928120 , African Union
813940"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2684521011 , 69741552 , 117310 , WSJO , WSJOWSJO000020120612e86c007by", News," Jun 12, 2012",, English, English, n/a," New York, N.Y.","Jun 12, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1019939117?accountid=14496,,,, n/a,," Prime ministers , Economic conditions , Political risk , Violence , Guerrilla forces , Local elections , Presidential elections , United States--US , Kenya , Somalia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Kenya+Plans+Assault+on+Militant+Port-City+in+Somalia&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-06-12&amp;volume=&amp;issue=&amp;spage=&amp;au=Moore%2C+Solomon&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"Immigrant Children Lag Behind, Posing Risk","More than a third of Hispanic fourth graders were identified by their schools as English language learners, according to a 2011 report by the U.S. Department of Education.",1020028812,Newspapers," Jordan, Miriam
Miriam
Miriam Jordan
Jordan
Miriam Jordan",," University of Washington
611310 , US Chamber of Commerce
813910 , Foundation for Child Development
813211"," (c) 2012 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2685137721 , 69758492 , 117310 , WSJO , WSJOWSJO000020120613e86d00335", News," Jun 13, 2012",, English, English, n/a," New York, N.Y.","Jun 13, 2012",Wall Street Journal (Online),2012,https://search.proquest.com/docview/1020028812?accountid=14496,,,, n/a,," Aliens , Education , Upward mobility , Immigration policy , United States--US , Johnson, Randy (baseball player)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Immigrant+Children+Lag+Behind%2C+Posing+Risk&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2012-06-13&amp;volume=&amp;issue=&amp;spage=&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Christians On Right Urge Reform On Migrants,"Mr. Minnery spoke at a Capitol Hill news conference called to announce that more than 150 Christian evangelical leaders, including from the Southern Baptist Convention and the National Association of Evangelicals, were endorsing an overhaul of immigration policy.",1020035277,Newspapers," Trip Gabriel
Trip Gabriel", NYTIAO," Focus on the Family
813110 , National Association of Evangelicals
813910 , Southern Baptist Convention
813110 , National Hispanic Christian Leadership Conference
813110"," Copyright New York Times Company Jun 13, 2012"," 2685190431 , 69773412 , 7818 , NYTIAO , NYT , 028347-20120613", News," Jun 13, 2012",0362-4331, English, English, A.16," New York, N.Y.","Jun 13, 2012",New York Times,2012,https://search.proquest.com/docview/1020035277?accountid=14496,,,, A.16,," Aliens , Immigration policy , Hispanic Americans , Voter behavior , Religious right , Press conferences , Religion & politics , Evangelicalism , Florida , United States--US , Gingrich, Newt , Rubio, Marco , Perry, Rick , Romney, W Mitt",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Christians+On+Right+Urge+Reform+On+Migrants%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-06-13&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Trip+Gabriel&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Tortilla Maker Pleads Guilty To Violating Payroll Laws,"The owner of a Brooklyn tortilla factory where a worker died last year after falling into a mixing machine pleaded guilty on Tuesday to failing to pay adequate wages, the state attorney general's office said.",1020035909,Newspapers," Semple, Kirk
Kirk
Kirk Semple
Semple
Kirk Semple", NYTIAO,," Copyright New York Times Company Jun 13, 2012"," 2685191491 , 69773412 , 7818 , NYTIAO , NYT , 024635-20120613", News," Jun 13, 2012",0362-4331, English, English, A.24," New York, N.Y.","Jun 13, 2012",New York Times,2012,https://search.proquest.com/docview/1020035909?accountid=14496,,,, A.24,," Workers compensation , Attorneys general , Wages & salaries , Fraud , Bakeries , Brooklyn New York , Ponce, Erasmo",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Tortilla+Maker+Pleads+Guilty+To+Violating+Payroll+Laws%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2012-06-13&amp;volume=&amp;issue=&amp;spage=A.24&amp;au=Semple%2C+Kirk&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
