Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Trump: Growth To Offset Tax Cuts,"  In his speech, Mr. Trump said the new plan -- which includes proposals such as collapsing the seven individual tax brackets into three, and lowering the corporate tax rate to 15% from 35% -- would simplify the tax code, though it came days after a separate proposal to help families defray child-care costs that would add new complexity to the tax system.",1819678513,Newspapers," Timiraos, Nick
Timiraos
Nick
Nick Timiraos; Richard Rubin , Rubin, Richard
Rubin
Richard , Timiraos, Nick
Timiraos
Nick
Nick Timiraos , Rubin, Richard
Rubin
Richard
Richard Rubin",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4183256071 , 107799782 , 7510 , WSJ , DWJNJ000000020160916ec9g0002w", News," Sep 16, 2016",0099-9660, English, English, A.1," New York, N.Y.","Sep 16, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1819678513?accountid=14496, A.1," Economic growth , Tax reform , Presidential elections , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%3A+Growth+To+Offset+Tax+Cuts&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Timiraos%2C+Nick%3BRubin%2C+Richard&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"How Canada Got Immigration Right; The U.S. could learn from its northern neighbor's system, which selects immigrants able to make material contributions and embraces multiculturalism","  Despite the global recession and the specter of terrorism, public support for immigration in Canada is near an all-time high. [...]after World War II, Ottawa accepted few outsiders. According to the OECD, Canadian immigrants are better educated than any other country's foreign-born population (53% of them enter Canada with college degrees, compared with 39% in the U.S.).\n",1819925040,Newspapers," Tepperman, Jonathan
Tepperman
Jonathan
Jonathan Tepperman , Tepperman, Jonathan
Tepperman
Jonathan
Jonathan Tepperman",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4183661571 , 107790772 , 117310 , WSJO , WSJOWSJO20160916000020160916ec9g004mq", News," Sep 16, 2016",, English, English, n/a," New York, N.Y.","Sep 16, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1819925040?accountid=14496, n/a," Immigration , Multiculturalism & pluralism , United States--US , Mexico , Canada , Eastern Europe , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=How+Canada+Got+Immigration+Right%3B+The+U.S.+could+learn+from+its+northern+neighbor%27s+system%2C+which+selects+immigrants+able+to+make+material+contributions+and+embraces+multiculturalism&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Tepperman%2C+Jonathan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"E-Verify Flaws Point to Authoritarian Future; If E-Verify use grows, avoidance will persist as illegal immigrants deepen identity frauds and work under the table.","  Many illegal immigrants share Social Security numbers that they get from relatives or friends, or they use valid stolen numbers.",1820014814,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4184196791 , 107790772 , 117310 , WSJO , WSJOWSJO20160916000020160916ec9g008st", News," Sep 16, 2016",, English, English, n/a," New York, N.Y.","Sep 16, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1820014814?accountid=14496, n/a," Aliens , Immigration policy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=E-Verify+Flaws+Point+to+Authoritarian+Future%3B+If+E-Verify+use+grows%2C+avoidance+will+persist+as+illegal+immigrants+deepen+identity+frauds+and+work+under+the+table.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Photos of the Day: Sept. 16,,1820055938,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4184429221 , 107790772 , 117310 , WSJO , WSJOWSJO20160916000020160916ec9g00aq5", News," Sep 16, 2016",, English, English, n/a," New York, N.Y.","Sep 16, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1820055938?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Photos+of+the+Day%3A+Sept.+16&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump and the Translators; A chance to prove his policy is not anti-Muslim but anti-jihad.,"  Bob Goodlatte, the Virginia Republican who chairs the House Judiciary Committee, said the visas are an immigration measure under his jurisdiction.",1820072419,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Congress
921120 , Federal Bureau of Investigation--FBI
922120 , Republican Party
813940 , Taliban
813940 , House of Representatives-Judiciary, Committee on the
921120 , Army-US
928110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4184503411 , 107790772 , 117310 , WSJO , WSJOWSJO20160916000020160916ec9g00bf5", News," Sep 16, 2016",, English, English, n/a," New York, N.Y.","Sep 16, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1820072419?accountid=14496, n/a," Passports & visas , Armed forces , Interpreters , Bills , United States--US , Obama, Barack , Biden, Joseph R Jr , Carter, Ashton , Sessions, Jeff , Clinton, Hillary",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+and+the+Translators%3B+A+chance+to+prove+his+policy+is+not+anti-Muslim+but+anti-jihad.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump admits Obama was born in U.S. but falsely blames Clinton for rumors (Posted 2016-09-16 22:34:39),"  First lady Michelle Obama noted at a Friday rally in Fairfax, Va., that there are those who still question ""whether my husband was even born in the country."" Trump has raised suspicions over the deaths of U.S. Supreme Court Justice Antonin Scalia in February and Vince Foster -- a deputy White House counsel in President Bill Clinton's administration -- in 1993.",1823518829,Newspapers," Johnson, Jenna
Johnson
Jenna
Jenna Johnson , Gearan, Anne
Gearan
Anne
Anne Gearan , Johnson, Jenna
Johnson
Jenna
Jenna Johnson , Gearan, Anne
Gearan
Anne
Anne Gearan",," CNN
515210"," (Copyright The Washington Post Company, Sep 16, 2016)"," 4195658171 , 107798802 , 7653 , TWP , WPXX201609162016091622343900TrumpadmitsObamawasborninUSbutfalsely", News," Sep 16, 2016",0190-8286, English, English,," Washington, D.C.","Sep 16, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823518829?accountid=14496, n/a," Presidents , Candidates , Citizenship , Murders & murder attempts , Hotels & motels , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump+admits+Obama+was+born+in+U.S.+but+falsely+blames+Clinton+for+rumors+%28Posted+2016-09-16+22%3A34%3A39%29%3A+The+GOP+nominee+spent+years+stoking+racially+charged+conspiracy+theories+about+the+first+black+president.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Johnson%2C+Jenna%3BGearan%2C+Anne&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
America has lost its characteristic optimism (Posted 2016-09-16 22:56:27),"  The sunny affability of Ronald Reagan has been displaced by Donald Trump's dystopian rants about the United States ""losing""; the nation's real challenges are blown out of all proportion by a toxic public discourse that accentuates the negative. Or consider the core grounds for populist resentment: the stagnation of middle-class incomes. Since a peak in the late 1990s, the median U.S. household has experienced no income gain whatsoever:",1823518896,Newspapers," Mallaby, Sebastian
Mallaby
Sebastian
Sebastian Mallaby , Mallaby, Sebastian
Mallaby
Sebastian
Sebastian Mallaby",,," (Copyright The Washington Post Company, Sep 16, 2016)"," 4195655261 , 107798802 , 7653 , TWP , WPXX201609162016091622562700Americahaslostitscharacteristicoptimi", Editorial," Sep 16, 2016",0190-8286, English, English,," Washington, D.C.","Sep 16, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823518896?accountid=14496, n/a," Baby boomers , United States--US , Clinton, Hillary",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=America+has+lost+its+characteristic+optimism+%28Posted+2016-09-16+22%3A56%3A27%29%3A+If+the+candidates+aren%27t+careful%2C+they+could+talk+the+country+into+a+depression.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Mallaby%2C+Sebastian&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
American heroes of French train attack grapple with life afterwards (Posted 2016-09-16 14:39:53),"  Before they thwarted a gunman on a Paris-bound train, collected France's highest honor and shook President Obama's hand, the three friends from Northern California bonded in the principal's office. References to the European Union's immigration landscape and various Muslim populations pop up throughout the book, with a focus that could come off as relevant context or off-putting politics, depending on who's reading.",1823519438,Newspapers," Paquette, Danielle
Paquette
Danielle
Danielle Paquette , Paquette, Danielle
Paquette
Danielle
Danielle Paquette",,," (Copyright The Washington Post Company, Sep 16, 2016)"," 4195655201 , 107798802 , 7653 , TWP , WPXX201609162016091614395300AmericanheroesofFrenchtrainattackgrap", News," Sep 16, 2016",0190-8286, English, English,," Washington, D.C.","Sep 16, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823519438?accountid=14496, n/a," Books , France",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=American+heroes+of+French+train+attack+grapple+with+life+afterwards+%28Posted+2016-09-16+14%3A39%3A53%29%3A+%27The+15%3A17+to+Paris%27+delves+into+the+lives+of+three+ordinary+men+who+suddenly+gained+fame&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Paquette%2C+Danielle&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
A fine line: Democrats say Northern Va. congresswoman reaps cash from Trump while trying to distance herself (Posted 2016-09-16 15:08:38),"  Democrats say U.S. Rep. Barbara Comstock (R-Va.) is benefiting from the fundraising prowess of Republican presidential candidate Donald Trump even as she tries to distance herself from her party's controversial nominee. Trump headlined a high-dollar fundraiser Friday at the McLean home of donors to Comstock, the proceeds of which will be used by the state Republican Party to help the congresswoman and other down-ballot candidates.",1823531117,Newspapers," Portnoy, Jenna
Portnoy
Jenna
Jenna Portnoy , Portnoy, Jenna
Portnoy
Jenna
Jenna Portnoy",,," (Copyright The Washington Post Company, Sep 16, 2016)"," 4195655351 , 107798802 , 7653 , TWP , WPXX201609162016091615083800AfinelineDemocratssayNorthernVacongre", News," Sep 16, 2016",0190-8286, English, English,," Washington, D.C.","Sep 16, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823531117?accountid=14496, n/a," Political conventions , Political campaigns , Candidates , Nominations , Political parties , Virginia",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=A+fine+line%3A+Democrats+say+Northern+Va.+congresswoman+reaps+cash+from+Trump+while+trying+to+distance+herself+%28Posted+2016-09-16+15%3A08%3A38%29%3A+Barbara+Comstock+has+not+endorsed+the+GOP+nominee+but+will+benefit+from+his+fundraising&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Portnoy%2C+Jenna&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"William Holmberg, decorated Marine who became renewable energy advocate, dies at 8 (Posted 2016-09-16 22:42:04)","  William C. Holmberg, a retired Marine Corps lieutenant colonel who received the Navy Cross for his actions on a Korean battlefield and later spent decades as an advocate on Capitol Hill for renewable energy and environmental causes, died Sept. 8 at a hospital in Palm City, Fla.",1823531229,Newspapers," Barnes, Bart
Barnes
Bart
Bart Barnes , Barnes, Bart
Barnes
Bart
Bart Barnes",,," (Copyright The Washington Post Company, Sep 16, 2016)"," 4195655321 , 107798802 , 7653 , TWP , WPXX201609162016091622420400WilliamHolmbergdecoratedMarinewhobeca", News," Sep 16, 2016",0190-8286, English, English,," Washington, D.C.","Sep 16, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823531229?accountid=14496, n/a, Alternative energy sources,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=William+Holmberg%2C+decorated+Marine+who+became+renewable+energy+advocate%2C+dies+at+8+%28Posted+2016-09-16+22%3A42%3A04%29%3A+He+received+the+Navy+Cross+for+his+actions+on+a+Korean+battlefield.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-16&amp;volume=&amp;issue=&amp;spage=&amp;au=Barnes%2C+Bart&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Maine's Population Is Dwindling, and Its Governor's Views Don't Help","  PORTLAND, Me. -- Leopold Ndayisabye, a Rwandan immigrant who works as a caseworker, has watched refugees, asylum seekers and other immigrants move to this city, fill health care jobs, send their children to school and line up to buy goods in the local stores.",1820236886,Newspapers," Bidgood, Jess
Bidgood
Jess
Jess Bidgood , Seelye, Katharine Q
Seelye
Q
Katharine
Katharine Q. Seelye , Bidgood, Jess
Bidgood
Jess
Jess Bidgood , Seelye, Katharine Q
Seelye
Q
Katharine
Katharine Q. Seelye", NYTIAO,," Copyright New York Times Company Sep 17, 2016"," 4184810351 , 107823612 , 7818 , NYTIAO , NYT , 445991-20160917", Feature," Sep 17, 2016",0362-4331, English, English, A.8," New York, N.Y.","Sep 17, 2016",New York Times,2016,https://search.proquest.com/docview/1820236886?accountid=14496, A.8," Political asylum , Immigration , Population , Governors , Maine , LePage, Paul",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Maine%27s+Population+Is+Dwindling%2C+and+Its+Governor%27s+Views+Don%27t+Help%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-09-17&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Bidgood%2C+Jess%3BSeelye%2C+Katharine+Q&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
E-Verify Flaws Point to Authoritarian Future,"  Many illegal immigrants share Social Security numbers that they get from relatives or friends, or they use valid stolen numbers.",1820251344,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4184824971 , 107824272 , 7510 , WSJ , DWJNJ000000020160917ec9h00006", News," Sep 17, 2016",0099-9660, English, English, A.10," New York, N.Y.","Sep 17, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1820251344?accountid=14496, A.10," Aliens , Immigration policy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=E-Verify+Flaws+Point+to+Authoritarian+Future&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-17&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"REVIEW --- Immigration, Canadian-Style --- In a system based on needed skills, lessons for the U.S.","  Despite the global recession and the specter of terrorism, public support for immigration in Canada is near an all-time high. [...]after World War II, Ottawa accepted few outsiders. [...]the two policies -- on immigration and multiculturalism -- reinforced one another.",1820251346,Newspapers," Tepperman, Jonathan
Tepperman
Jonathan
Jonathan Tepperman , Tepperman, Jonathan
Tepperman
Jonathan
Jonathan Tepperman",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4184825081 , 107824272 , 7510 , WSJ , DWJNJ000000020160917ec9h0000h", News," Sep 17, 2016",0099-9660, English, English, C.3," New York, N.Y.","Sep 17, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1820251346?accountid=14496, C.3," Immigration , Multiculturalism & pluralism , Mexico , United States--US , Canada , Eastern Europe , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=REVIEW+---+Immigration%2C+Canadian-Style+---+In+a+system+based+on+needed+skills%2C+lessons+for+the+U.S.&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-17&amp;volume=&amp;issue=&amp;spage=C.3&amp;au=Tepperman%2C+Jonathan&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump and the Translators,"  Bob Goodlatte, the Virginia Republican who chairs the House Judiciary Committee, said the visas are an immigration measure under his jurisdiction.",1820251680,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4184826471 , 107824272 , 7510 , WSJ , DWJNJ000000020160917ec9h0001t", Editorial," Sep 17, 2016",0099-9660, English, English, A.10," New York, N.Y.","Sep 17, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1820251680?accountid=14496, A.10," Passports & visas , Armed forces , Interpreters , Editorials , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+and+the+Translators&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-17&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Comstock hasn't backed Trump, but funds roll in","  Democrats say U.S. Rep. Barbara Comstock (R-Va.) is benefiting from the fundraising prowess of Republican presidential candidate Donald Trump even as she tries to distance herself from her party's controversial nominee. Trump headlined a high-dollar fundraiser Friday at the McLean home of donors to Comstock, the proceeds of which will be used by the state Republican Party to help the congresswoman and other down-ballot candidates.",1820254159,Newspapers," Portnoy, Jenna
Portnoy
Jenna
Jenna Portnoy , Portnoy, Jenna
Portnoy
Jenna
Jenna Portnoy",,," (Copyright The Washington Post Company, Sep 17, 2016)"," 4184850131 , 107825142 , 7653 , TWP , WPXXWP20160917ComstockhasntbackedTrumpbutfundsrollinff13002c", News," Sep 17, 2016",0190-8286, English, English, B.3," Washington, D.C.","Sep 17, 2016",The Washington Post,2016,https://search.proquest.com/docview/1820254159?accountid=14496, B.3," Political conventions , Political campaigns , Candidates , Nominations , Political parties , Virginia", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Comstock+hasn%27t+backed+Trump%2C+but+funds+roll+in&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-17&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Portnoy%2C+Jenna&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"TRAIL GUIDE; Snapshots from this week; Bill Clinton in WeHo, Johnson on the ballot, Trump in Flint and more","  Here's a sampling of this week's news from Trail Guide, the go-to place on latimes.com for news of the 2016 presidential campaign: -- Trump still trails with Latinos A Univision poll of Latino voters in Arizona, Colorado, Florida and Nevada shows Clinton trouncing the Republican nominee among this crucial voting bloc.",1820258486,Newspapers," Lee, Kurtis
Lee
Kurtis
Kurtis Lee , Mason, Melanie
Mason
Melanie
Melanie Mason , Mehta, Seema
Mehta
Seema
Seema Mehta , Megerian, Chris
Megerian
Chris
Chris Megerian , Lee, Kurtis
Lee
Kurtis
Kurtis Lee , Mason, Melanie
Mason
Melanie
Melanie Mason , Mehta, Seema
Mehta
Seema
Seema Mehta , Megerian, Chris
Megerian
Chris
Chris Megerian",,, (Copyright (c) 2016 Los Angeles Times)," 4184832911 , 107824462 , 7683 , ANGE , LATM2016091724981", News," Sep 17, 2016",0458-3035, English, English, A.2," Los Angeles, Calif.","Sep 17, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1820258486?accountid=14496, A.2," Presidential elections , Political campaigns , Immigration , Libertarianism , Nominations , Electronic mail systems , Endorsements , Hispanic Americans , Florida , Nevada , Colorado , Arizona , West Hollywood California , Powell, Colin L"," PRESIDENTIAL ELECTIONS (2016) , PRESIDENTIAL CANDIDATES",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=TRAIL+GUIDE%3B+Snapshots+from+this+week%3B+Bill+Clinton+in+WeHo%2C+Johnson+on+the+ballot%2C+Trump+in+Flint+and+more&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-09-17&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Lee%2C+Kurtis%3BMason%2C+Melanie%3BMehta%2C+Seema%3BMegerian%2C+Chris&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"THE STATE; No more charges coming in money laundering case; An investigation involving Sacramento congressman's father is done, FBI and U.S. attorney's office say.",  The U.S. attorney's office announced Friday that it won't pursue any additional charges in the campaign money laundering scandal that landed the father of U.S. Rep. Ami Bera (D-Elk Grove) in prison.,1820258542,Newspapers," Wire, Sarah D
Wire
D
Sarah
Sarah D. Wire , Wire, Sarah D
Wire
D
Sarah
Sarah D. Wire",,, (Copyright (c) 2016 Los Angeles Times)," 4184832831 , 107824462 , 7683 , ANGE , LATM2016091724989", News," Sep 17, 2016",0458-3035, English, English, B.3," Los Angeles, Calif.","Sep 17, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1820258542?accountid=14496, B.3," Scandals , Criminal sentences , Social networks , Money laundering , Campaign contributions , Congressional elections , Public prosecutors , California , United States--US , Sacramento County California"," CALIFORNIA , LEGISLATORS , INVESTIGATIONS , MONEY LAUNDERING",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+STATE%3B+No+more+charges+coming+in+money+laundering+case%3B+An+investigation+involving+Sacramento+congressman%27s+father+is+done%2C+FBI+and+U.S.+attorney%27s+office+say.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-09-17&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Wire%2C+Sarah+D&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
VOICE OF THE PEOPLE,,1820276498,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4184927081 , 107827232 , 7684 , CTRB , TRIB20160916260931635", News," Sep 17, 2016",1085-6706, English, English, 10," Chicago, Ill.","Sep 17, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1820276498?accountid=14496, 10,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=VOICE+OF+THE+PEOPLE&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-09-17&amp;volume=&amp;issue=&amp;spage=10&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
