Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Corruption unit closure still at issue; Feinstein presses for more information on the action at the U.S. attorney's office in Los Angeles.,,422270910,Newspapers," Glover, Scott
Glover
Scott
Scott Glover",," Department of Justice
922130", (Copyright (c) 2008 Los Angeles Times)," 1521022231 , 39884761 , 7683 , ANGE , LATM080037142", News," Jul 30, 2008",0458-3035, English, English, B.3," Los Angeles, Calif.","Jul 30, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422270910?accountid=14496,,,, B.3,," Official misconduct , Corruption in government , District attorneys , Task forces , Los Angeles California , Feinstein, Dianne",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Corruption+unit+closure+still+at+issue%3B+Feinstein+presses+for+more+information+on+the+action+at+the+U.S.+attorney%27s+office+in+Los+Angeles.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-07-30&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Glover%2C+Scott&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Inside the Times,"Following a vote by the State Senate two weeks ago, the House voted to repeal a 1913 law that prevented Massachusetts from marrying out-of-state couples if their marriages would not be legal in their home states.",856150678,Newspapers,, NYTIAO,," Copyright New York Times Company Jul 30, 2008"," 2287702091 , 39883811 , 7818 , NYTIAO , NYT , 737151-20080730", Summary," Jul 30, 2008",0362-4331, English, English, A.2," New York, N.Y.","Jul 30, 2008",New York Times,2008,https://search.proquest.com/docview/856150678?accountid=14496,,,, A.2,," Earthquakes , Gays & lesbians , Southern California , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Inside+the+Times%3A+%5BSummary%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2008-07-30&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
U.S. Plans to Offer Voluntary Deportation; Illegal Immigrants In Several Cities Will Get Assistance,"Recent surveys have shown that despite rising unemployment among Hispanic immigrants -- they have been particularly hurt by the construction slowdown -- most plan to remain in the U.S. Since Congress failed to pass comprehensive immigration reform, the Bush Administration has boosted enforcement actions at the border and in the interior of the U.S. Illegal immigrants are being rounded up in raids almost daily.",399034701,Newspapers," Jordan, Miriam
Jordan
Miriam
Miriam Jordan",," Department of Homeland Security
922120"," (c) 2008 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 1522193251 , 39899761 , 7510 , WSJ , WSJJ20080731000132", News," Jul 31, 2008",0099-9660, English, English, A.2," New York, N.Y.","Jul 31, 2008",Wall Street Journal,2008,https://search.proquest.com/docview/399034701?accountid=14496," 1200 Social policy , 4300 Law , 9190 United States"," 1200 Social policy , 4300 Law , 9190 United States"," 1200 Social policy , 4300 Law , 9190 United States", A.2," 1200 Social policy , 4300 Law , 9190 United States"," Immigration policy , Aliens , Pilot projects , Deportation , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+Plans+to+Offer+Voluntary+Deportation%3B+Illegal+Immigrants+In+Several+Cities+Will+Get+Assistance&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Hundreds Linked to Diploma Mill; Government, Military Probed For Violators","Federal authorities are studying the list for U.S. employees who might have purchased a diploma or degree from an Internet-based diploma mill that operated out of Washington state, said Brandon A. Montgomery, spokesman for Immigration and Customs Enforcement, which is part of the Department of Homeland Security. Barmak Nassirian, associate executive director of the District-based American Association of Collegiate Registrars and Admissions Officers, said it will take time for officials and watchdog agencies to review the list and identify who is on it and what jobs they might have obtained with the use of a phony degree.",410218550,Newspapers," Valerie Strauss - Washington Post Staff Writer
Valerie Strauss - Washington Post Staff Writer",,," Copyright The Washington Post Company Jul 31, 2008"," 1522166501 , 39899721 , 7653 , TWP , WPXX200807310E00D811", News," Jul 31, 2008",0190-8286, English, English, B.1," Washington, D.C.","Jul 31, 2008",The Washington Post,2008,https://search.proquest.com/docview/410218550?accountid=14496,,,, B.1,," Criminal investigations , Government employees , Higher education , Fraud",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Hundreds+Linked+to+Diploma+Mill%3B+Government%2C+Military+Probed+For+Violators&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Valerie+Strauss+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Mexicans Sending Less Money Home,"Dilip Ratha, an economist with the World Bank, said that immigrants adopted more formal ways of sending money after the Sept. 11, 2001, terrorist attacks, using bank transfers, money orders, personal checks and other means that can be recorded by Mexico's central bank.",410224355,Newspapers," Alejandro Lazo - Washington Post Staff Writer
Alejandro Lazo - Washington Post Staff Writer",,," Copyright The Washington Post Company Jul 31, 2008"," 1522167081 , 39899721 , 7653 , TWP , WPXX200807310E00D8DF", News," Jul 31, 2008",0190-8286, English, English, D.1," Washington, D.C.","Jul 31, 2008",The Washington Post,2008,https://search.proquest.com/docview/410224355?accountid=14496,,,, D.1,," Aliens , Economic conditions , Development banks , Remittances , United States--US , Mexico",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Mexicans+Sending+Less+Money+Home&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=D.1&amp;au=Alejandro+Lazo+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Illegal Immigrants Have Chance to Self-Deport,"The self-deportation program, called ""Operation Scheduled Departure,"" gives immigrants a chance to avoid the risk of being caught and jailed, have up to 90 days to put their affairs in order and in some cases leave with some family members, said James T. Hayes Jr., acting director of detention and removal operations with U.S. Immigration and Customs Enforcement.",410271911,Newspapers," Spencer S Hsu - Washington Post Staff Writer
Spencer S Hsu - Washington Post Staff Writer",,," Copyright The Washington Post Company Jul 31, 2008"," 1522166631 , 39899721 , 7653 , TWP , WPXX200807310E00D858", News," Jul 31, 2008",0190-8286, English, English, A.17," Washington, D.C.","Jul 31, 2008",The Washington Post,2008,https://search.proquest.com/docview/410271911?accountid=14496,,,, A.17,," Aliens , Immigration , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Illegal+Immigrants+Have+Chance+to+Self-Deport&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Spencer+S+Hsu+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Report Credits Drop in Illegal Immigrants to Enforcement; Study Was Based on Census Data That Indicate Number of Less-Educated Hispanics Has Declined,"Camarota and co-author Karen Jensenius took a different approach, calculating the previous ratio between the number of less-educated Hispanic immigrants counted by the census and the total illegal immigrant population estimated by government researchers, and then applying that ratio to the new, lower number of less-educated, working-age Hispanic immigrants to come up with a new estimate for the total illegal immigrant population.",410298341,Newspapers," NC Aizenman - Washington Post Staff Writer
NC Aizenman - Washington Post Staff Writer",,," Copyright The Washington Post Company Jul 31, 2008"," 1522166371 , 39899721 , 7653 , TWP , WPXX200807310E00D801", News," Jul 31, 2008",0190-8286, English, English, A.16," Washington, D.C.","Jul 31, 2008",The Washington Post,2008,https://search.proquest.com/docview/410298341?accountid=14496,,,, A.16,," Unemployment , Economic conditions , Aliens , Immigration policy",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Report+Credits+Drop+in+Illegal+Immigrants+to+Enforcement%3B+Study+Was+Based+on+Census+Data+That+Indicate+Number+of+Less-Educated+Hispanics+Has+Declined&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=NC+Aizenman+-+Washington+Post+Staff+Writer&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Mexicans in U.S. sending less home,,420719098,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright 2008 by the Chicago Tribune)," 1522179651 , 39899821 , 7684 , CTRB , TRIB200807301096", News," Jul 31, 2008",1085-6706, English, English, 3," Chicago, Ill.","Jul 31, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420719098?accountid=14496,,,, 3,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Mexicans+in+U.S.+sending+less+home&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=3&amp;au=Anonymous&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Debate over raids widens,A report Wednesday indicating a sharp decline in the number of illegal immigrants in the U.S. fueled a widening debate over the Bush administration's policy of aggressive workplace raids.,420723065,Newspapers," Gaouette, Nicole
Gaouette
Nicole
Nicole Gaouette",,, (Copyright 2008 by the Chicago Tribune)," 1522179771 , 39899821 , 7684 , CTRB , TRIB200807301097", News," Jul 31, 2008",1085-6706, English, English, 3," Chicago, Ill.","Jul 31, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420723065?accountid=14496,,,, 3,," Immigration policy , Aliens , Think tanks , Research methodology , Policy making",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Debate+over+raids+widens%3A+Study+showing+a+dip+in+illegal+immigrant+numbers+questioned&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=3&amp;au=Gaouette%2C+Nicole&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
What Olmert's exit means for peace talks,"Yet if a new Kadima leader is unable to form a government, early elections could be held, a process that could take several months -- with opposition leader and former Prime Minister Benjamin Netanyahu of the rightist Likud party and Labor leader Ehud Barak, the defense minister and another former prime minister, joining the fray.",420723856,Newspapers," Greenberg, Joel
Greenberg
Joel
Joel Greenberg",," Kadima Party-Israel
813940", (Copyright 2008 by the Chicago Tribune)," 1522181081 , 39899821 , 7684 , CTRB , TRIB200807310250", News," Jul 31, 2008",1085-6706, English, English, 1.1," Chicago, Ill.","Jul 31, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420723856?accountid=14496,,,, 1,," Elections , Political leadership , Prime ministers , Resignations , Peace negotiations , Israel , Olmert, Ehud",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=What+Olmert%27s+exit+means+for+peace+talks%3A+Tribune+foreign+correspondent+Joel+Greenberg+reports+on+possible+successors+to+beleaguered+Israeli+leader&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=1&amp;au=Greenberg%2C+Joel&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
McCain ad fights rival's celebrity head-on,"With a new television spot comparing Barack Obama to bubble-gum celebrities Britney Spears and Paris Hilton, John McCain is launching a new campaign aimed at portraying Obama as an international star without the heft necessary to become the American commander in chief. A 30-second television ad that hit the airwaves Wednesday calls Obama ""the biggest celebrity in the world,"" then asks ominously, ""Is he ready to lead?"" McCain's strategy is to leverage the enthusiastic crowds and personal charisma that have created excitement around Obama's campaign and use this celebrity to raise questions about Obama's depth.",420754292,Newspapers," Zuckman, Jill
Zuckman
Jill
Jill Zuckman",,, (Copyright 2008 by the Chicago Tribune)," 1522180861 , 39899821 , 7684 , CTRB , TRIB200807310199", News," Jul 31, 2008",1085-6706, English, English, 1.1," Chicago, Ill.","Jul 31, 2008",Chicago Tribune,2008,https://search.proquest.com/docview/420754292?accountid=14496,,,, 1,," Political campaigns , Presidential elections , Negative campaigning , Political advertising , McCain, John , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=McCain+ad+fights+rival%27s+celebrity+head-on%3A+Campaign+swipes+at+media%2C+likens+Obama+to+pop+culture+stars&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=1&amp;au=Zuckman%2C+Jill&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"BEIJING 2008; Villa carries a city's hopes; She is the face of Commerce, which long ago made a commitment to water polo, swimming.","Corporate tax revenue from these businesses, as well as the Commerce Casino, allows the city's residents to enjoy perks like free bus service and access to a mountain resort in Lake Arrowhead.",422222729,Newspapers," Davis, David
Davis
David
David Davis",,, (Copyright (c) 2008 Los Angeles Times)," 1522114231 , 39899221 , 7683 , ANGE , LATM080037313", News," Jul 31, 2008",0458-3035, English, English, D.1," Los Angeles, Calif.","Jul 31, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422222729?accountid=14496,,,, D.1,," Athletes , Water polo , Olympic games-2008 , City of Commerce California , Villa, Brenda",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=BEIJING+2008%3B+Villa+carries+a+city%27s+hopes%3B+She+is+the+face+of+Commerce%2C+which+long+ago+made+a+commitment+to+water+polo%2C+swimming.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=D.1&amp;au=Davis%2C+David&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Foes face off over sanctuary policy in S.F.,"A small group of Minuteman Project activists demonstrated Wednesday against this city's sanctuary policy, but their call for Mayor Gavin Newsom's ouster was drowned out by hundreds of chanting immigration rights supporters.",422224269,Newspapers," LaGanga, Maria L
LaGanga
L
Maria
Maria L. LaGanga",,, (Copyright (c) 2008 Los Angeles Times)," 1522114531 , 39899221 , 7683 , ANGE , LATM080037282", News," Jul 31, 2008",0458-3035, English, English, B.4," Los Angeles, Calif.","Jul 31, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422224269?accountid=14496,,,, B.4,," Aliens , Municipal government , Immigration policy , Demonstrations & protests -- San Francisco California , San Francisco California , Newsom, Gavin",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Foes+face+off+over+sanctuary+policy+in+S.F.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=LaGanga%2C+Maria+L&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Mexico is feeling economic effects of U.S., global woes; An inflation outlook is revised up sharply as the nation's growth and job creation slow.",Mexico's central bank released a string of bad news Wednesday confirming that the nation is feeling the effects of a U.S. slowdown and exploding global prices for food and fuel.,422247671,Newspapers," Dickerson, Marla
Dickerson
Marla
Marla Dickerson",,, (Copyright (c) 2008 Los Angeles Times)," 1522114761 , 39899221 , 7683 , ANGE , LATM080037253", News," Jul 31, 2008",0458-3035, English, English, C.3," Los Angeles, Calif.","Jul 31, 2008",Los Angeles Times,2008,https://search.proquest.com/docview/422247671?accountid=14496,,,, C.3,," Inflation , Monetary policy , Food prices , United States--US , Mexico",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Mexico+is+feeling+economic+effects+of+U.S.%2C+global+woes%3B+An+inflation+outlook+is+revised+up+sharply+as+the+nation%27s+growth+and+job+creation+slow.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2008-07-31&amp;volume=&amp;issue=&amp;spage=C.3&amp;au=Dickerson%2C+Marla&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
