Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Obama's Toothless Foreign Policy; Eight years of almost no sticks and very few carrots has made the U.S. into a bystander.,"  In the Middle East, the Syrian civil war continues its bloody course, and the latest effort to negotiate a humanitarian cease-fire with the Russians has foundered over what the administration describes as ""trust"" issues.",1817006113,Newspapers," Galston, William A
Galston
A
William
William A. Galston , Galston, William A
Galston
A
William
William A. Galston",," Congress
921120 , Group of Twenty
926110"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4171943201 , 107525872 , 117310 , WSJO , WSJOWSJO20160906000020160906ec9600di6", News," Sep 6, 2016",, English, English, n/a," New York, N.Y.","Sep 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817006113?accountid=14496, n/a," Nationalism , Aliens , Kurds , Turkey , Asia , United States--US , Middle East , South China Sea , Biden, Joseph R Jr , Erdogan, Recep Tayyip , Xi Jinping",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Obama%27s+Toothless+Foreign+Policy%3B+Eight+years+of+almost+no+sticks+and+very+few+carrots+has+made+the+U.S.+into+a+bystander.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Galston%2C+William+A&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Campaign Wire,  CLINTON EMAIL Key House Member Asks for New Probe The Republican chairman of the House oversight committee has asked for a new investigation into whether aides or contractors working for Democratic presidential candidate Hillary Clinton tried to impede a congressional inquiry by deleting an archive of her emails.,1817070606,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Federal Bureau of Investigation--FBI
922120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172218991 , 107525872 , 117310 , WSJO , WSJOWSJO20160906000020160907ec960028n", News," Sep 6, 2016",, English, English, n/a," New York, N.Y.","Sep 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817070606?accountid=14496, n/a," Candidates , Presidential elections , Congressional investigations , Archives & records , Interest rates , Nominations , Electronic mail systems , Classified information , Conspiracy , Utah , United States--US , Washington DC , Flake, Jeff , Ryan, Paul , Chaffetz, Jason",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Campaign+Wire&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Loudoun County could be the pendulum that swings Virginia blue (Posted 2016-09-06 17:37:00),"  According to census data, from 2010 to 2015, the Hispanic population in the Old Dominion has grown from 7.9 percent to 9 percent, and the Asian population has seen a similar increase from 5.5 percent to 6.5 percent.",1823518063,Newspapers," Williamson, Mallory
Williamson
Mallory
Mallory Williamson , Williamson, Mallory
Williamson
Mallory
Mallory Williamson",,," (Copyright The Washington Post Company, Sep 6, 2016)"," 4195619061 , 107574802 , 7653 , TWP , WPXX201609062016090617370000LoudounCountycouldbethependulumthatsw", News," Sep 6, 2016",0190-8286, English, English,," Washington, D.C.","Sep 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823518063?accountid=14496, n/a," Asian Americans , Minority & ethnic groups , Population , Hispanic Americans , Political parties , Local elections , Muslim Americans , Virginia , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Loudoun+County+could+be+the+pendulum+that+swings+Virginia+blue+%28Posted+2016-09-06+17%3A37%3A00%29%3A+The+historically+conservative+county+voted+Democrat+for+the+first+time+in+decades+in+2008.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Williamson%2C+Mallory&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Morris Wessel, pediatrician who soothed parents and kids alike, dies at 98 (Posted 2016-09-06 23:30:16)","  Dr. Wessel largely moved away from medical research after his colic study, although in the 1970s he joined researcher Anthony Dominski in decrying toxic levels of lead found in children.",1823527515,Newspapers," Smith, Harrison
Smith
Harrison
Harrison Smith , Smith, Harrison
Smith
Harrison
Harrison Smith",," American Academy of Pediatrics
813920"," (Copyright The Washington Post Company, Sep 6, 2016)"," 4195618381 , 107574802 , 7653 , TWP , WPXX201609062016090623301600MorrisWesselpediatricianwhosoothedpar", News," Sep 6, 2016",0190-8286, English, English,," Washington, D.C.","Sep 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823527515?accountid=14496, n/a," Research , Hospitals , Children & youth , Alzheimers disease , Studies , Pediatrics , Parents & parenting",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Morris+Wessel%2C+pediatrician+who+soothed+parents+and+kids+alike%2C+dies+at+98+%28Posted+2016-09-06+23%3A30%3A16%29%3A+He+co-founded+the+first+hospice+center+in+the+U.S.+and+was+the+first+doctor+to+define+colic.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Smith%2C+Harrison&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Donald Trump's immigration hypocrisy (Posted 2016-09-06 23:23:17),"  [...]having spent months as the most prominent exponent of the detestable ""birther"" movement, badgering the president to release his plainly valid and unexceptional birth certificate, the Republican presidential nominee now can't be bothered to come clean on legitimate questions about the terms under which his wife entered the country and remained here.",1823527563,Newspapers,,,," (Copyright The Washington Post Company, Sep 6, 2016)"," 4195618511 , 107574802 , 7653 , TWP , WPXX201609062016090623231700DonaldTrumpsimmigrationhypocrisyc6bbb", Editorial," Sep 6, 2016",0190-8286, English, English,," Washington, D.C.","Sep 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1823527563?accountid=14496, n/a," Foreign labor , Passports & visas , Aliens , Immigration policy , Political campaigns , Donations , Press conferences , United States--US , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Donald+Trump%27s+immigration+hypocrisy+%28Posted+2016-09-06+23%3A23%3A17%29%3A+He+promised+answers+on+his+wife%27s+arrival+in+America.+The+country+is+still+waiting.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-06&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Donald Trump Receives Endorsement of 88 Military Leaders; Announcement of support from retired generals and admirals comes before 'commander-in-chief forum' with Hillary Clinton,"  Mr. Trump plans to detail this plan at a ""commander-in-chief forum"" to be televised live by NBC News in which Mr. Trump and Democratic nominee Hillary Clinton in back-to-back appearances will field questions about national security and veterans issues.",1817007594,Newspapers," Reinhard, Beth
Reinhard
Beth
Beth Reinhard; Michael C. Bender , Bender, Michael C
Bender
C
Michael , Reinhard, Beth
Reinhard
Beth
Beth Reinhard , Bender, Michael C
Bender
C
Michael
Michael C. Bender",," Congress
921120 , NBC News Channel
515120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172082751 , 107589182 , 117310 , WSJO , WSJOWSJO20160907000020160906ec9600ayh", News," Sep 7, 2016",, English, English, n/a," New York, N.Y.","Sep 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817007594?accountid=14496, n/a," Presidential elections , Candidates , Political campaigns , Endorsements , Armed forces , Nominations , Budgets , New York , Bush, George H W , Bush, George W",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Receives+Endorsement+of+88+Military+Leaders%3B+Announcement+of+support+from+retired+generals+and+admirals+comes+before+%27commander-in-chief+forum%27+with+Hillary+Clinton&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Reinhard%2C+Beth%3BBender%2C+Michael+C&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Election 2016: Campaign Wire,  CLINTON EMAIL Key House Member Asks for New Probe The Republican chairman of the House oversight committee has asked for a new investigation into whether aides or contractors working for Democratic presidential candidate Hillary Clinton tried to impede a congressional inquiry by deleting an archive of her emails.,1817023983,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172207781 , 107599022 , 7510 , WSJ , DWJNJ000000020160907ec970002m", News," Sep 7, 2016",0099-9660, English, English, A.6," New York, N.Y.","Sep 7, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1817023983?accountid=14496, A.6," Political campaigns , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Election+2016%3A+Campaign+Wire&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Election 2016: Immigration Flow Shows a Shift --- In most states, arrivals from China or India outpace those from Mexico",  Democrat Hillary Clinton wants to enact an immigration overhaul that would create a path to citizenship for some Americans here illegally and end rules requiring certain green card seekers to first leave the country.,1817024400,Newspapers," Adamy, Janet
Adamy
Janet
Janet Adamy; Paul Overberg , Overberg, Paul
Overberg
Paul , Adamy, Janet
Adamy
Janet
Janet Adamy , Overberg, Paul
Overberg
Paul
Paul Overberg",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172207961 , 107599022 , 7510 , WSJ , DWJNJ000000020160907ec9700034", News," Sep 7, 2016",0099-9660, English, English, A.4," New York, N.Y.","Sep 7, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1817024400?accountid=14496, A.4," Censuses , Aliens , Immigration , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Election+2016%3A+Immigration+Flow+Shows+a+Shift+---+In+most+states%2C+arrivals+from+China+or+India+outpace+those+from+Mexico&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Adamy%2C+Janet%3BOverberg%2C+Paul&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
World-Wide,"  A substantial bloc of GOP-leaning voters has declined so far to back either major-party candidate, suggesting a possible opportunity for Trump.",1817024402,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Republican Party
813940 , Taliban
813940"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172208191 , 107599022 , 7510 , WSJ , DWJNJ000000020160907ec970003r", News," Sep 7, 2016",0099-9660, English, English, A.1," New York, N.Y.","Sep 7, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1817024402?accountid=14496, A.1," Kabul Afghanistan , United States--US , Iran , India , China , Laos",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World-Wide&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Did Trump's ascent beget more bigots?,"  On Sunday, my column was about a comment from the head of Latinos for Trump, who warned that if we don't do something about immigration, we're going to end up with -- horror of all horrors -- taco trucks on every corner. ""Because it would be an eyesore and this is not Tijuana -- yet,"" a reader responded. Some readers missed the point altogether, scolding me about the impact of food trucks on brick-and-mortar restaurants (OK, a legitimate concern but a different column), or arguing that more trucks means more low-wage jobs (then leave a bigger tip), or making cracks about food poisoning (sprinkle some lime on your taco and take a walk on the wild side).",1817031228,Newspapers," Lopez, Steve
Lopez
Steve
STEVE LOPEZ , Lopez, Steve
Lopez
Steve
STEVE LOPEZ",,, (Copyright (c) 2016 Los Angeles Times)," 4172161651 , 107597712 , 7683 , ANGE , LATM2016090724080", News," Sep 7, 2016",0458-3035, English, English, B.1," Los Angeles, Calif.","Sep 7, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1817031228?accountid=14496, B.1," Aliens , Citizenship , Immigration policy , Political campaigns , California , United States--US", Column,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Did+Trump%27s+ascent+beget+more+bigots%3F&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Lopez%2C+Steve&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"THE NATION; Kaine contrasts foreign policies; Clinton's running mate tears down Donald Trump's stances on the Mideast, Russia and Latin America.","  Speaking in North Carolina on Tuesday in what Hillary Clinton's campaign billed as a major national security address, the Democratic Virginia senator performed the customary role of a running mate, seeking to dismantle Trump's qualifications to lead the nation on the world stage while praising Clinton's.",1817032820,Newspapers," Memoli, Michael A
Memoli
A
Michael
Michael A. Memoli , Memoli, Michael A
Memoli
A
Michael
Michael A. Memoli",,, (Copyright (c) 2016 Los Angeles Times)," 4172161901 , 107597712 , 7683 , ANGE , LATM2016090724055", News," Sep 7, 2016",0458-3035, English, English, A.6," Los Angeles, Calif.","Sep 7, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1817032820?accountid=14496, A.6," Social networks , Foreign policy , National security , Russia , United States--US , Latin America"," CLINTON, HILLARY , KAINE, TIM , TRUMP, DONALD J , DEMOCRATIC PARTY , PRESIDENTIAL CANDIDATES , PRESIDENTIAL ELECTIONS (2016) , REPUBLICAN PARTY , FOREIGN POLICY",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+Kaine+contrasts+foreign+policies%3B+Clinton%27s+running+mate+tears+down+Donald+Trump%27s+stances+on+the+Mideast%2C+Russia+and+Latin+America.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Memoli%2C+Michael+A&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
RAYMOND P. NIRO SR.: 1942-2016,"  A series of judgments against large firms in favor of his clients, who sometimes had acquired patents and weren't actual inventors themselves, led Intel Corp.'s assistant general counsel to derisively describe Niro as a ""patent troll,"" a nickname that stuck with him for the rest of his career. Dissatisfied at work, Niro took a job at DuPont writing patent applications while attending George Washington University Law School at night.",1817047434,Newspapers," Goldsborough, Bob
Goldsborough
Bob
Bob Goldsborough , Goldsborough, Bob
Goldsborough
Bob
Bob Goldsborough",,, (Copyright 2016 by the Chicago Tribune)," 4172324591 , 107600802 , 7684 , CTRB , TRIB20160906259686665", Obituary," Sep 7, 2016",1085-6706, English, English, 7," Chicago, Ill.","Sep 7, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1817047434?accountid=14496, 7," Inventors , Law firms , Attorneys , Patents , Intellectual property , Italy , Pittsburgh Pennsylvania", OBITUARY,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=RAYMOND+P.+NIRO+SR.%3A+1942-2016%3A+PATENT+ATTORNEY%2C+AUTHOR+FOUGHT+FOR+%27UNDERDOG%27&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=7&amp;au=Goldsborough%2C+Bob&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Politics &amp; Ideas: Obama's Toothless Foreign Policy,"  In the Middle East, the Syrian civil war continues its bloody course, and the latest effort to negotiate a humanitarian cease-fire with the Russians has foundered over what the administration describes as ""trust"" issues. Some of them have already announced that they will vote for Hillary Clinton, who has emerged as the one champion of the traditional, muscular, often bipartisan approach to American foreign policy.",1817049643,Newspapers," Galston, William A
Galston
A
William
William A. Galston , Galston, William A
Galston
A
William
William A. Galston",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172203681 , 107599022 , 7510 , WSJ , DWJNJ000000020160907ec970001l", Commentary," Sep 7, 2016",0099-9660, English, English, A.13," New York, N.Y.","Sep 7, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1817049643?accountid=14496, A.13," Foreign policy , International relations-US , Presidential elections , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Politics+%26amp%3B+Ideas%3A+Obama%27s+Toothless+Foreign+Policy&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Galston%2C+William+A&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Thinking of a Wall, and Money Better Spent","  To Mexicans growing up at the time, the prospect of a job in the prosperous American economy of that era was worth braving the Arizona desert and the Border Patrol. Since 1970, fertility rates have declined to just above the replacement rate of 2.1.",1817051460,Newspapers," Porter, Eduardo
Porter
Eduardo
Eduardo Porter , Porter, Eduardo
Porter
Eduardo
Eduardo Porter", NYTIAO,," Copyright New York Times Company Sep 7, 2016"," 4172185991 , 107596862 , 7818 , NYTIAO , NYT , 288675-20160907", Commentary," Sep 7, 2016",0362-4331, English, English, B.1," New York, N.Y.","Sep 7, 2016",New York Times,2016,https://search.proquest.com/docview/1817051460?accountid=14496, B.1," Immigration policy , Aliens , Political campaigns , Border patrol , Boundaries , State elections , Border security , Presidential elections , Economic theory , Government spending , Birth rate , Demographics , Foreign labor , Mexico , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Thinking+of+a+Wall%2C+and+Money+Better+Spent%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Porter%2C+Eduardo&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Third-party contenders are wild cards,"  The new poll of voters in all 50 states revealed a variety of interesting dynamics across the country, including wide-ranging support for third-party candidates, the consistent role of President Obama's popularity and how Utah may be the most interesting state to watch this election.",1817053990,Newspapers," Clement, Scott
Clement
Scott
Scott Clement , Clement, Scott
Clement
Scott
Scott Clement",,," (Copyright The Washington Post Company, Sep 7, 2016)"," 4172174081 , 107597852 , 7653 , TWP , WPXXWP20160907Thirdpartycontendersarewildcards1749168c", News," Sep 7, 2016",0190-8286, English, English, A.21," Washington, D.C.","Sep 7, 2016",The Washington Post,2016,https://search.proquest.com/docview/1817053990?accountid=14496, A.21," Polls & surveys , Mormonism , Candidates , Third party , Idaho , Iowa , Utah , Colorado", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Third-party+contenders+are+wild+cards&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=A.21&amp;au=Clement%2C+Scott&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
What's News: World-Wide,,1817067612,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172358481 , 107589182 , 117310 , WSJO , WSJOWSJO20160907000020160907ec97001md", News," Sep 7, 2016",, English, English, n/a," New York, N.Y.","Sep 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817067612?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What%27s+News%3A+World-Wide%3A+%5B2%5D&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"The 10-Point. A personal, guided tour to the best scoops and stories every day in The Wall Street Journal, from Editor in Chief Gerard Baker.","  TOP STORIES U.S. Immigration Source Shifts to Asia From Mexico Undecided GOP-Leaning Voters Provide an Opening for Donald Trump WORLD In Laos, Obama Seeks to Move Past Vietnam War Fallout Kabul Siege Ends After 10-Hour Gun Battle at Aid Group Compound BUSINESS Pershing Square Reveals 9.9% Stake in Chipotle PlayStation and Xbox Consoles Get Upgrades at Faster Clip MARKETS Driver-Led Oil Rally in Peril as Stockpiles Grow Amazon-Wells Fargo Deal Hit Political Obstacles Number of the Day $28 billion The value of an all-stock deal in which Canadian pipeline operator Enbridge agreed to buy Houston's Spectra Energy, creating a North American energy-infrastructure giant at a time when growth is challenged by lower commodity prices and higher regulatory hurdles.",1817072449,Newspapers," Baker, Gerard
Baker
Gerard
Gerard Baker , Baker, Gerard
Baker
Gerard
Gerard Baker",," Congress
921120 , ITT Technical Institute
611310"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4172405201 , 107589182 , 117310 , WSJO , WSJOWSJO20160907000020160907ec97003h1", News," Sep 7, 2016",, English, English, n/a," New York, N.Y.","Sep 7, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1817072449?accountid=14496, n/a," Student loans , Interest rates , Federal aid , Iran , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+10-Point.+A+personal%2C+guided+tour+to+the+best+scoops+and+stories+every+day+in+The+Wall+Street+Journal%2C+from+Editor+in+Chief+Gerard+Baker.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=&amp;au=Baker%2C+Gerard&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
California city saddles up for a dispute,"  [...]some Indian-Americans are questioning the sincerity of that standard after the City Council rejected a proposal for a Hindu cultural center on a hilltop partly on grounds that the large, domed building wouldn't fit in.",1817073297,Newspapers," Taxin, Amy
Taxin
Amy
Amy Taxin , Taxin, Amy
Taxin
Amy
Amy Taxin",,, (Copyright 2016 by the Chicago Tribune)," 4172325081 , 107600802 , 7684 , CTRB , TRIB20160906259686655", News," Sep 7, 2016",1085-6706, English, English, 16," Chicago, Ill.","Sep 7, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1817073297?accountid=14496, 16," Cultural centers , Architecture , Lifestyles",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=California+city+saddles+up+for+a+dispute%3A+%27Horsetown+U.S.A.%27+rejects+Hindu+cultural+center%2C+drawing+Indian-American+concern&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-09-07&amp;volume=&amp;issue=&amp;spage=16&amp;au=Taxin%2C+Amy&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
