Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
U.S. News: Homeland Security Search Moves Slowly,  President George W. Bush arrived at the White House with an agenda that focused on immigration and economic reforms.,1844833266,Newspapers," Paletta, Damian
Paletta
Damian
Damian Paletta , Paletta, Damian
Paletta
Damian
Damian Paletta",," Department of Homeland Security
922120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4266056901 , 109365172 , 7510 , WSJ , DWJNJ000000020161201ecc100024", News," Dec 1, 2016",0099-9660, English, English, A.6," New York, N.Y.","Dec 1, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1844833266?accountid=14496, A.6," Nominations , Candidates , National security , United States--US , McCaul, Michael T , Kelly, John F , Townsend, Frances Fragos , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Homeland+Security+Search+Moves+Slowly&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Paletta%2C+Damian&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Do Illegal Votes Decide Elections?,"  Political correctness has squelched probes of noncitizen voting, so most cases are discovered accidentally instead of through a systematic review of election records. The Trump administration should direct the Department of Homeland Security to cooperate with states that want to verify the citizenship of registered voters. Since this will only flag illegal immigrants who have been detained at some point and legal noncitizens, states should pass laws, similar to the one in Kansas, that require proof of citizenship when registering to vote.",1844834468,Newspapers," Hans von Spakovsky; John Fund
Hans von Spakovsky; John Fund , Hans von Spakovsky
Hans von Spakovsky , Fund, John
Fund
John
John Fund",," Pew Center on the States
541720 , Department of Justice
922130"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4266042261 , 109365172 , 7510 , WSJ , DWJNJ000000020161201ecc10000h", Commentary," Dec 1, 2016",0099-9660, English, English, A.17," New York, N.Y.","Dec 1, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1844834468?accountid=14496, A.17," Voter registration , Voter behavior , Elections , Polls & surveys , Aliens , Voter fraud , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Do+Illegal+Votes+Decide+Elections%3F&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Hans+von+Spakovsky%3B+John+Fund%3BHans+von+Spakovsky%3BFund%2C+John&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Newly naturalized citizens full of hope, apprehension","  The low-key, regimented naturalization ceremony such as the one Wednesday morning happens several times a week inside the U.S. Citizenship and Immigration Services building on Congress Parkway in the South Loop. Since Donald Trump was elected president, hundreds of immigrants in northern Illinois and northwestern Indiana have been handed their certificate of citizenship.",1844852074,Newspapers," O'Connell, Patrick M
O'Connell
M
Patrick
Patrick M O'Connell , O'Connell, Patrick M
O'Connell
M
Patrick
Patrick M O'Connell",,, (Copyright 2016 by the Chicago Tribune)," 4266179391 , 109367962 , 7684 , CTRB , TRIB20161130270073972", News," Dec 1, 2016",1085-6706, English, English, 4," Chicago, Ill.","Dec 1, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1844852074?accountid=14496, 4," Citizenship , Immigration , Political campaigns , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Newly+naturalized+citizens+full+of+hope%2C+apprehension%3A+Despite+Trump%27s+pledges%2C+many+cite+freedom+in+U.S.&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=4&amp;au=O%27Connell%2C+Patrick+M&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
VOICE OF THE PEOPLE,,1844852078,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4266179151 , 109367962 , 7684 , CTRB , TRIB20161130270073962", News," Dec 1, 2016",1085-6706, English, English, 23," Chicago, Ill.","Dec 1, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1844852078?accountid=14496, 23,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=VOICE+OF+THE+PEOPLE&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=23&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Justices weigh indefinite immigrant jailing in U.S.,"  The lead plaintiff in the case is Alejandro Rodriguez, who came to the U.S. as a baby and eventually obtained lawful status. Because of a drug possession and a ""joyriding"" conviction as a teenager, he was slated for possible deportation and detained for more than three years as the case proceeded.",1844852138,Newspapers," Savage, David G
Savage
G
David
David G Savage , Savage, David G
Savage
G
David
David G Savage",," American Civil Liberties Union--ACLU
813311
541110", (Copyright 2016 by the Chicago Tribune)," 4266179651 , 109367962 , 7684 , CTRB , TRIB20161130270074014", News," Dec 1, 2016",1085-6706, English, English, 16," Chicago, Ill.","Dec 1, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1844852138?accountid=14496, 16," Deportation , Supreme Court decisions , Federal court decisions , Aliens , Immigration policy , Convictions",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Justices+weigh+indefinite+immigrant+jailing+in+U.S.%3A+Supreme+Court+appears+to+be+split&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=16&amp;au=Savage%2C+David+G&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
François Fillon Pitches Bitter Economic Medicine in Bid for French Presidency; The conservative has become the favorite to take on Marine Le Pen by promising a more radical version of what he was unable to carry out a decade ago,,1844856817,Newspapers," Horobin, William
Horobin
William
William Horobin; Matthew Dalton , Dalton, Matthew
Dalton
Matthew , Horobin, William
Horobin
William
William Horobin , Dalton, Matthew
Dalton
Matthew
Matthew Dalton",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4266200681 , 109351062 , 117310 , WSJO , WSJOWSJO20161201000020161201ecc10038t", News," Dec 1, 2016",, English, English, n/a," New York, N.Y.","Dec 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1844856817?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Fran%C3%A7ois+Fillon+Pitches+Bitter+Economic+Medicine+in+Bid+for+French+Presidency%3B+The+conservative+has+become+the+favorite+to+take+on+Marine+Le+Pen+by+promising+a+more+radical+version+of+what+he+was+unable+to+carry+out+a+decade+ago&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Horobin%2C+William%3BDalton%2C+Matthew&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Vying for Their Own Election Upset, Austrian Populists Forge Ties to Trump Allies; For the anti-immigrant Freedom Party, Donald Trump's victory represents a new level of acceptance for the populist political movement in the West",,1844857515,Newspapers," Troianovski, Anton
Troianovski
Anton
Anton Troianovski , Troianovski, Anton
Troianovski
Anton
Anton Troianovski",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4266200661 , 109351062 , 117310 , WSJO , WSJOWSJO20161201000020161201ecc10038s", News," Dec 1, 2016",, English, English, n/a," New York, N.Y.","Dec 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1844857515?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Vying+for+Their+Own+Election+Upset%2C+Austrian+Populists+Forge+Ties+to+Trump+Allies%3B+For+the+anti-immigrant+Freedom+Party%2C+Donald+Trump%27s+victory+represents+a+new+level+of+acceptance+for+the+populist+political+movement+in+the+West&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Troianovski%2C+Anton&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump Team Makes Financial Promises That Will Be Hard to Keep,"  The Tax Foundation's analysis of the September Trump campaign plan found that even with dynamic scoring, the plan would reduce federal revenue by $2.6 trillion to $3.9 trillion over the next decade, which absent spending cuts would enlarge the deficit by up to one-third over levels the Congressional Budget Office projects.",1844857716,Newspapers," Irwin, Neil
Irwin
Neil
Neil Irwin , Irwin, Neil
Irwin
Neil
Neil Irwin", NYTIAO,," Copyright New York Times Company Dec 1, 2016"," 4266210641 , 109363902 , 7818 , NYTIAO , NYT , 962953-20161201", News Analysis," Dec 1, 2016",0362-4331, English, English, A.19," New York, N.Y.","Dec 1, 2016",New York Times,2016,https://search.proquest.com/docview/1844857716?accountid=14496, A.19," Tax cuts , Tax rates , Income taxes , Fiscal policy , Budget deficits , Economic growth , Upper class , Economic policy , Presidency , Middle class , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trump+Team+Makes+Financial+Promises+That+Will+Be+Hard+to+Keep%3A+%5BNews+Analysis%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Irwin%2C+Neil&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"CMO Today: Could AppNexus IPO Be a Good Sign for Ad Tech? Here's your morning roundup of the biggest marketing, advertising and media industry news and happenings",,1844874831,Newspapers," Bruell, Alexandra
Bruell
Alexandra
Alexandra Bruell , Bruell, Alexandra
Bruell
Alexandra
Alexandra Bruell",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4266300071 , 109351062 , 117310 , WSJO , WSJOWSJO20161201000020161201ecc1004jx", News," Dec 1, 2016",, English, English, n/a," New York, N.Y.","Dec 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1844874831?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=CMO+Today%3A+Could+AppNexus+IPO+Be+a+Good+Sign+for+Ad+Tech%3F+Here%27s+your+morning+roundup+of+the+biggest+marketing%2C+advertising+and+media+industry+news+and+happenings&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Bruell%2C+Alexandra&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"U.K. Would Consider Paying for EU Market Access After Brexit, Minister Says; Comments from David Davis mark the first acknowledgment of a potential concession before negotiations on Britain's departure terms begin.",,1844916736,Newspapers," Gross, Jenny
Gross
Jenny
Jenny Gross , Gross, Jenny
Gross
Jenny
Jenny Gross",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4266356541 , 109351062 , 117310 , WSJO , WSJOWSJO20161201000020161201ecc100566", News," Dec 1, 2016",, English, English, n/a," New York, N.Y.","Dec 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1844916736?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.K.+Would+Consider+Paying+for+EU+Market+Access+After+Brexit%2C+Minister+Says%3B+Comments+from+David+Davis+mark+the+first+acknowledgment+of+a+potential+concession+before+negotiations+on+Britain%27s+departure+terms+begin.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Gross%2C+Jenny&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Europe's Forgotten Election: Spare a Thought for Austria; Investors will be watching out for the result of Italy's constitutional referendum Sunday. They shouldn't forget Austria's presidential vote.,"  Some of that is already priced into European assets, but as long as investors' calendars are packed with potential crunch points for eurozone politics, markets may find it difficult to shake off their fears.",1844955695,Newspapers," Barley, Richard
Barley
Richard
Richard Barley , Barley, Richard
Barley
Richard
Richard Barley",," European Union
926110
928120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4266422891 , 109351062 , 117310 , WSJO , WSJOWSJO20161201000020161201ecc1006el", News," Dec 1, 2016",, English, English, n/a," New York, N.Y.","Dec 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1844955695?accountid=14496, n/a," Elections , Eurozone , Economic growth , Gross Domestic Product--GDP , Populism , Europe , Italy , Austria",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Europe%27s+Forgotten+Election%3A+Spare+a+Thought+for+Austria%3B+Investors+will+be+watching+out+for+the+result+of+Italy%27s+constitutional+referendum+Sunday.+They+shouldn%27t+forget+Austria%27s+presidential+vote.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Barley%2C+Richard&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Transcript: WSJ Interview With Dallas Fed President Robert Kaplan; Central banker discusses the labor market, high student debt levels and economic challenges in China","  [...]related to that, I feel strongly - and I have - that we're in a period in history where labor force demographics are eroding.",1845013523,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4266909711 , 109351062 , 117310 , WSJO , WSJOWSJO20161201000020161201ecc1009c5", News," Dec 1, 2016",, English, English, n/a," New York, N.Y.","Dec 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1845013523?accountid=14496, n/a," Labor force , Monetary policy , Economic growth , Gross Domestic Product--GDP , United States--US , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Transcript%3A+WSJ+Interview+With+Dallas+Fed+President+Robert+Kaplan%3B+Central+banker+discusses+the+labor+market%2C+high+student+debt+levels+and+economic+challenges+in+China&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"With Small Muslim Community, Italy Tries to Stop Extremism Before It Gets Started; Rapid expulsions of suspected Islamist radicals--combined with fresh integration efforts--are part of a new Italian experiment","  Italy is fast-tracking expulsions of dozens of suspected Muslim radicals--often at the first sign of extremism--taking a more aggressive approach than other European countries despite its limited experience with Islamist terror. Since January of last year, Italian authorities have run checks on about 170,000 people for national security reasons and expelled 115 suspected extremists, including 12 imams, according to the Interior Ministry.",1845041600,Newspapers," Zampano, Giada
Zampano
Giada
Giada Zampano , Zampano, Giada
Zampano
Giada
Giada Zampano",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4267036681 , 109351062 , 117310 , WSJO , WSJOWSJO20161201000020161201ecc100bvu", News," Dec 1, 2016",, English, English, n/a," New York, N.Y.","Dec 1, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1845041600?accountid=14496, n/a," Muslims , Immigration , Citizenship , Population , Radical groups , Extremism , United States--US , United Kingdom--UK , France , Germany , Italy , Alfano, Angelino",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=With+Small+Muslim+Community%2C+Italy+Tries+to+Stop+Extremism+Before+It+Gets+Started%3B+Rapid+expulsions+of+suspected+Islamist+radicals--combined+with+fresh+integration+efforts--are+part+of+a+new+Italian+experiment&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-01&amp;volume=&amp;issue=&amp;spage=&amp;au=Zampano%2C+Giada&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
How Trump Can Help Religious Charities; Adopting the Russell amendment would be a quick win for the new administration.,"  The House is scheduled to vote Friday on the National Defense Authorization Act. Earlier this year, the White House lauded the invaluable role of religious groups in serving the poor and underprivileged through federal contracts and grants.",1845052749,Newspapers," Hatch, Orrin
Hatch
Orrin
Orrin Hatch , Hatch, Orrin
Hatch
Orrin
Orrin Hatch",," Google Inc
519130 , Catholic Charities USA
813211 , Samaritans Purse
813219 , House of Representatives-Armed Services, Committee on
921120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4267052951 , 109379602 , 117310 , WSJO , WSJOWSJO20161202000020161202ecc2000b5", News," Dec 2, 2016",, English, English, n/a," New York, N.Y.","Dec 2, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1845052749?accountid=14496, n/a," Americans with Disabilities Act 1990-US , Religion , Charities , Bills , Presidents , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=How+Trump+Can+Help+Religious+Charities%3B+Adopting+the+Russell+amendment+would+be+a+quick+win+for+the+new+administration.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=&amp;au=Hatch%2C+Orrin&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Asian Shares Lower as Trump Trade Cools; Nikkei Stock Average is down 0.6%,  Investors are questioning whether trades done in anticipation of rising inflation and rising growth in the U.S.--on the view that president-elect Donald Trump will reflate the U.S. economy--were premature.,1845054691,Newspapers," Erheriene, Ese
Erheriene
Ese
Ese Erheriene , Erheriene, Ese
Erheriene
Ese
Ese Erheriene",," Organization of Petroleum Exporting Countries--OPEC
813910 , Woodside Petroleum Ltd
211111"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4267063781 , 109379602 , 117310 , WSJO , WSJOWSJO20161202000020161202ecc2001e2", News," Dec 2, 2016",, English, English, n/a," New York, N.Y.","Dec 2, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1845054691?accountid=14496, n/a," United States--US , Australia , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Asian+Shares+Lower+as+Trump+Trade+Cools%3B+Nikkei+Stock+Average+is+down+0.6%25&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=&amp;au=Erheriene%2C+Ese&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Donald Trump Promises to Usher In New 'Industrial Revolution' in Ohio Rally; President-elect vows sweeping changes to trade policy, national security, infrastructure, military spending and immigration","  Among them: --He said he would rebuild urban areas that are blighted with crime, and said he would make the murder rate fall by changes to law enforcement policies. --",1845065758,Newspapers," Paletta, Damian
Paletta
Damian
Damian Paletta; Peter Nicholas , Nicholas, Peter
Nicholas
Peter , Paletta, Damian
Paletta
Damian
Damian Paletta , Nicholas, Peter
Nicholas
Peter
Peter Nicholas",," United Technologies Corp
336411
336415
333314
333611
333921"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4267090021 , 109379602 , 117310 , WSJO , WSJOWSJO20161202000020161202ecc20020a", News," Dec 2, 2016",, English, English, n/a," New York, N.Y.","Dec 2, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1845065758?accountid=14496, n/a," Violent crime , Immigration policy , Political campaigns , Employment , Flags , Speeches , Industrial Revolution , Ohio , Mexico",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Promises+to+Usher+In+New+%27Industrial+Revolution%27+in+Ohio+Rally%3B+President-elect+vows+sweeping+changes+to+trade+policy%2C+national+security%2C+infrastructure%2C+military+spending+and+immigration&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=&amp;au=Paletta%2C+Damian%3BNicholas%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Asian Shares Drop as Trump Effect Fades; Nikkei Stock Average pulls back after Thursday's record-high close,"  Corporate hedging likely explained the yen's strength, said analysts. Since the U.S. election, the yen has weakened sharply against the U.S. dollar on investor expectations of fiscal spending and the growing interest-rate gap between U.S. Treasurys and Japanese government bonds.",1845065788,Newspapers," Erheriene, Ese
Erheriene
Ese
Ese Erheriene , Erheriene, Ese
Erheriene
Ese
Ese Erheriene",," Woodside Petroleum Ltd
211111"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4267090011 , 109379602 , 117310 , WSJO , WSJOWSJO20161202000020161202ecc200209", News," Dec 2, 2016",, English, English, n/a," New York, N.Y.","Dec 2, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1845065788?accountid=14496, n/a," Stock exchanges , Investments , Technology stocks , Japan , United States--US , Hong Kong , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Asian+Shares+Drop+as+Trump+Effect+Fades%3B+Nikkei+Stock+Average+pulls+back+after+Thursday%27s+record-high+close&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=&amp;au=Erheriene%2C+Ese&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Vice President-elect Mike Pence Says Trump Administration Plans Ambitious Agenda; Incoming administration expects to get a lot done in a short time,"  Mr. Pence, in a private meeting with Greg Hayes, chief executive of United Technologies Corp., the owner of Carrier, also offered the company $7 million in state tax incentives over the next 10 years to keep about a third of the 2,100 Indiana workers in the U.S. United Technologies' status as a major federal defense contractor also played a role in its decision to appease the incoming administration by not moving as many workers out of Indiana, people familiar with the deal said.",1845080306,Newspapers," Nicholas, Peter
Nicholas
Peter
Peter Nicholas , Nicholas, Peter
Nicholas
Peter
Peter Nicholas",," United Technologies Corp
336411
336415
333314
333611
333921"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4267245121 , 109379602 , 117310 , WSJO , WSJOWSJO20161202000020161202ecc2002gx", News," Dec 2, 2016",, English, English, n/a," New York, N.Y.","Dec 2, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1845080306?accountid=14496, n/a," Political campaigns , Tax reform , Immigration policy , Tax rates , Obama, Barack , Bush, George H W , Clinton, Hillary , Cheney, Richard B",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Vice+President-elect+Mike+Pence+Says+Trump+Administration+Plans+Ambitious+Agenda%3B+Incoming+administration+expects+to+get+a+lot+done+in+a+short+time&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-02&amp;volume=&amp;issue=&amp;spage=&amp;au=Nicholas%2C+Peter&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
