Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
WHAT OTHERS ARE SAYING,,1925974882,Newspapers,," New York Times Co
511110
511120
515112
515120 , Middlebury College
611310 , North Atlantic Treaty Organization--NATO
928120 , Department of the Air Force
928110"," Copyright Tribune Interactive, LLC Aug 5, 2017"," 7684 , PQ_7684_Aug52017 , TRIBTRIB2017080520170804302579744 , TRIBTRIB2017080520170804302579744", Editorial," Aug 5, 2017",1085-6706, English, English,," Chicago, Ill.","Aug 5, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1925974882?accountid=14496, 9," Internet crime , Trump, Donald J , Ukraine , Putin, Vladimir , Hitler, Adolf (1889-1945)", EDITORIAL,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=WHAT+OTHERS+ARE+SAYING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-08-05&amp;volume=&amp;issue=&amp;spage=9&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
VOICE OF THE PEOPLE,,1925974934,Newspapers,," Senate
921120"," Copyright Tribune Interactive, LLC Aug 5, 2017"," 7684 , PQ_7684_Aug52017 , TRIBTRIB2017080520170804302579745 , TRIBTRIB2017080520170804302579745", News," Aug 5, 2017",1085-6706, English, English,," Chicago, Ill.","Aug 5, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1925974934?accountid=14496, 10," Immigration policy , Tax rates , Jewish life & ethics , Citizens , Citizenship , Legislation , Religion , Democracy , Fiscal policy , Income taxes , Aliens , Affirmative action , Tax increases , Trump, Donald J , Mexico , United States--US , Illinois",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=VOICE+OF+THE+PEOPLE&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-08-05&amp;volume=&amp;issue=&amp;spage=10&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
An Elusive Immigration Compromise,,1926272817,Newspapers," Douthat, Ross
Douthat
Ross
Ross Douthat"," Democratic Party
813940"," Copyright New York Times Company Aug 6, 2017"," 377589-20170806 , 377589-20170806 , 7818 , PQ_7818_Aug62017", Commentary," Aug 6, 2017",0362-4331, English, English, SR.9," New York, N.Y.","Aug 6, 2017",New York Times,2017,https://search.proquest.com/docview/1926272817?accountid=14496, SR.9," Immigration policy , School dropouts , Social networks , Political campaigns , Liberalism , Aliens , Trump, Donald J , United States--US , Cotton, Tom , Georgia , Arkansas , Bush, George W , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=An+Elusive+Immigration+Compromise%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=SR.9&amp;au=Douthat%2C+Ross&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Flaws Seen As Asylum In Mexico Is Strained,,1926272846,Newspapers," Semple, Kirk
Semple
Kirk
Kirk Semple",," Copyright New York Times Company Aug 6, 2017"," 160334-20170806 , 160334-20170806 , 7818 , PQ_7818_Aug62017", News," Aug 6, 2017",0362-4331, English, English, A.9," New York, N.Y.","Aug 6, 2017",New York Times,2017,https://search.proquest.com/docview/1926272846?accountid=14496, A.9," Refugees , Criminal statistics , Deportation , Pilot projects , Migration , Enforcement , Workforce planning , Political asylum , Petitions , Violent crime , Human rights , Aliens , Immigration , United States--US , Central America",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Flaws+Seen+As+Asylum+In+Mexico+Is+Strained%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Semple%2C+Kirk&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Cities in U.S. Welcome a Foreign Product: Jobs,,1926272910,Newspapers," Cohen, Patricia
Cohen
Patricia
Patricia Cohen",," Copyright New York Times Company Aug 6, 2017"," 063959-20170806 , 063959-20170806 , 7818 , PQ_7818_Aug62017", News," Aug 6, 2017",0362-4331, English, English, A.1," New York, N.Y.","Aug 6, 2017",New York Times,2017,https://search.proquest.com/docview/1926272910?accountid=14496, A.1," Unemployment , Foreign investment , Automobile dealers , Trade agreements , Tariffs , Chambers of commerce , Presidents , Factories , Employment , United States--US , Germany , Tennessee , Japan , South Korea",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Cities+in+U.S.+Welcome+a+Foreign+Product%3A+Jobs%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Cohen%2C+Patricia&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"SOCCER; Suspended Van Damme stirs doubts about future; Galaxy captain wants to go back to Belgium, report says, but team intends to keep him.",,1926273211,Newspapers," Baxter, Kevin
Baxter
Kevin
Kevin Baxter"," ESPN Deportes
515210"," Copyright Los Angeles Times Aug 6, 2017"," 7683 , PQ_7683_Aug62017 , LATMLATM2017080618506 , LATMLATM2017080618506", News," Aug 6, 2017",0458-3035, English, English, D.11," Los Angeles, Calif.","Aug 6, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1926273211?accountid=14496, D.11," All star games , Professional soccer , Klein, Chris , Belgium , United States--US , Schmid, Sigi", LOS ANGELES GALAXY (SOCCER TEAM),http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=SOCCER%3B+Suspended+Van+Damme+stirs+doubts+about+future%3B+Galaxy+captain+wants+to+go+back+to+Belgium%2C+report+says%2C+but+team+intends+to+keep+him.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=D.11&amp;au=Baxter%2C+Kevin&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Writing about how sad you felt on election night isn't resistance. It'self-indulgence.,,1926273264,Newspapers," Lozada, Carlos
Carlos
Carlos Lozada
Lozada
Carlos Lozada",," (Copyright The Washington Post Company, Aug 6, 2017)"," WPXXWP20170806Writingabouthowsadyoufeltonelectionnight1436eb66 , WPXXWP20170806Writingabouthowsadyoufeltonelectionnight1436eb66 , 7653 , PQ_7653_Aug62017", News," Aug 6, 2017",0190-8286, English, English, B.5," Washington, D.C.","Aug 6, 2017",The Washington Post,2017,https://search.proquest.com/docview/1926273264?accountid=14496, B.5," Writers , Essays , Fear & phobias , Books , Trump, Donald J", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Writing+about+how+sad+you+felt+on+election+night+isn%27t+resistance.+It%27self-indulgence.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=B.5&amp;au=Lozada%2C+Carlos&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
CITY &amp;amp; STATE; Immigration views aired; Governor shares his concerns on 'abuse of federal power' and 'sanctuary state' bill.,,1926273319,Newspapers," Megerian, Chris
Megerian
Chris
Chris Megerian"," Legislature-California
921120"," Copyright Los Angeles Times Aug 6, 2017"," 7683 , PQ_7683_Aug62017 , LATMLATM2017080618473 , LATMLATM2017080618473", News," Aug 6, 2017",0458-3035, English, English, B.4," Los Angeles, Calif.","Aug 6, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1926273319?accountid=14496, B.4," Bills , Immigration , California , de Leon, Kevin , United States--US"," BROWN, EDMUND G JR (JERRY) , CALIFORNIA , IMMIGRANTS , IMMIGRATION AND CUSTOMS ENFORCEMENT (U.S.) , DEPORTATION , SANCTUARY",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CITY+%26amp%3Bamp%3B+STATE%3B+Immigration+views+aired%3B+Governor+shares+his+concerns+on+%27abuse+of+federal+power%27+and+%27sanctuary+state%27+bill.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=B.4&amp;au=Megerian%2C+Chris&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE WEEK,,1926273482,Newspapers,," Wells Fargo & Co
522110
551111 , 21st Century Fox
515120 , Snap Inc
511210 , Covered California
923120 , New Line Cinema Corp
512110"," Copyright Los Angeles Times Aug 6, 2017"," 7683 , PQ_7683_Aug62017 , LATMLATM2017080618426 , LATMLATM2017080618426", News," Aug 6, 2017",0458-3035, English, English, C.2," Los Angeles, Calif.","Aug 6, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1926273482?accountid=14496, C.2," Bailouts , Financial performance , Automobile insurance , Net losses , Film adaptations , Banking , Murdoch, Rupert , New York , Harrelson, Woody , Walls, Jeannette , United Kingdom--UK , Watts, Naomi , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+WEEK&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=C.2&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
LETTERS; Let the Games begin,,1926273528,Newspapers,," International Olympic Committee--IOC
813990 , Democratic Party
813940"," Copyright Los Angeles Times Aug 6, 2017"," 7683 , PQ_7683_Aug62017 , LATMLATM2017080618469 , LATMLATM2017080618469", Letter To The Editor," Aug 6, 2017",0458-3035, English, English, A.19," Los Angeles, Calif.","Aug 6, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1926273528?accountid=14496, A.19," Olympic games , Presidents , Aliens , Immigration , Political parties , California , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=LETTERS%3B+Let+the+Games+begin&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Let the immigration sniping begin,,1926273588,Newspapers," Parker, Kathleen
Kathleen
Kathleen Parker
Parker
Kathleen Parker"," Duke University
611310 , Republican Party
813940 , Democratic Party
813940"," (Copyright The Washington Post Company, Aug 6, 2017)"," WPXXWP20170806Lettheimmigrationsnipingbeginbe22b27c , WPXXWP20170806Lettheimmigrationsnipingbeginbe22b27c , 7653 , PQ_7653_Aug62017", Editorial," Aug 6, 2017",0190-8286, English, English, A.23," Washington, D.C.","Aug 6, 2017",The Washington Post,2017,https://search.proquest.com/docview/1926273588?accountid=14496, A.23," Press conferences , Immigration policy , Skilled workers , Aliens , Narcissism , Mexico , California , Saudi Arabia , Jordan (country)", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Let+the+immigration+sniping+begin&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=A.23&amp;au=Parker%2C+Kathleen&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
She was born on July 4 to Mexican immigrants. And they refuse to cower.,,1926273633,Newspapers," Miller, Michael E
Michael
Michael E Miller
Miller
E
Michael E Miller",," (Copyright The Washington Post Company, Aug 6, 2017)"," WPXXWP20170806ShewasbornonJuly4toMexicanimmigrantsAndtf78262f4 , WPXXWP20170806ShewasbornonJuly4toMexicanimmigrantsAndtf78262f4 , 7653 , PQ_7653_Aug62017", News," Aug 6, 2017",0190-8286, English, English, C.1," Washington, D.C.","Aug 6, 2017",The Washington Post,2017,https://search.proquest.com/docview/1926273633?accountid=14496, C.1," Parents & parenting , Deportation , Independence Day , Gift cards & certificates , Demonstrations & protests , Border patrol , Aliens , Immigration , United States--US , Trump, Donald J", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=She+was+born+on+July+4+to+Mexican+immigrants.+And+they+refuse+to+cower.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Miller%2C+Michael+E&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"CALIFORNIA JOURNAL; Family's struggle is all too familiar; Lives are upended when father, who has a minor criminal past, is jailed by ICE.",,1926273748,Newspapers," Abcarian, Robin
Robin
Robin Abcarian
Abcarian
ROBIN ABCARIAN"," East Bay Express
511110"," Copyright Los Angeles Times Aug 6, 2017"," 7683 , PQ_7683_Aug62017 , LATMLATM2017080618492 , LATMLATM2017080618492"," Opinions , Commentary"," Aug 6, 2017",0458-3035, English, English, B.2," Los Angeles, Calif.","Aug 6, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1926273748?accountid=14496, B.2," Cocaine , Immigration policy , Families & family life , Community service , Hit & run accidents , Robbery , Aliens , Guatemala , Alameda County California"," OAKLAND (CA) , IMMIGRANTS , IMMIGRATION AND CUSTOMS ENFORCEMENT (U.S.) , DETENTION CENTERS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CALIFORNIA+JOURNAL%3B+Family%27s+struggle+is+all+too+familiar%3B+Lives+are+upended+when+father%2C+who+has+a+minor+criminal+past%2C+is+jailed+by+ICE.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Abcarian%2C+Robin&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"BACK STORY; 7 of Trump's favorite hits; Obama, loyalty, audiences and other subjects engross president's focus",,1926273883,Newspapers," Lee, Kurtis
Lee
Kurtis
Kurtis Lee"," Federal Bureau of Investigation--FBI
922120"," Copyright Los Angeles Times Aug 6, 2017"," 7683 , PQ_7683_Aug62017 , LATMLATM2017080618478 , LATMLATM2017080618478", News," Aug 6, 2017",0458-3035, English, English, A.2," Los Angeles, Calif.","Aug 6, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1926273883?accountid=14496, A.2," Social networks , News media , Loyalty , Boys clubs , Wisconsin , Russia , Comey, James B , Kenya"," TRUMP, DONALD J , PRESIDENT (U.S.) , PERFORMANCE EVALUATIONS , MISMANAGEMENT",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=BACK+STORY%3B+7+of+Trump%27s+favorite+hits%3B+Obama%2C+loyalty%2C+audiences+and+other+subjects+engross+president%27s+focus&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Lee%2C+Kurtis&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Lomachenko shows all of his impressive talent; Ukrainian retains his WBO title when Marriaga can't answer bell for eighth round.,,1926273924,Newspapers," Pugmire, Lance
Pugmire
Lance
Lance Pugmire",," Copyright Los Angeles Times Aug 6, 2017"," 7683 , PQ_7683_Aug62017 , LATMLATM2017080618518 , LATMLATM2017080618518", News," Aug 6, 2017",0458-3035, English, English, D.5," Los Angeles, Calif.","Aug 6, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1926273924?accountid=14496, D.5," Ali, Muhammad , Arum, Bob , New York , United States--US , Pacquiao, Manny , Ukraine"," LOMACHEMKO, VASYL , BOXING CHAMPIONSHIPS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Lomachenko+shows+all+of+his+impressive+talent%3B+Ukrainian+retains+his+WBO+title+when+Marriaga+can%27t+answer+bell+for+eighth+round.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=D.5&amp;au=Pugmire%2C+Lance&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Can Congress pivot?,,1926274061,Newspapers,," Republican Party
813940 , Congress
921120 , Democratic Party
813940"," (Copyright The Washington Post Company, Aug 6, 2017)"," WPXXWP20170806CanCongresspivoted53bcb0 , WPXXWP20170806CanCongresspivoted53bcb0 , 7653 , PQ_7653_Aug62017", Editorial," Aug 6, 2017",0190-8286, English, English, A.22," Washington, D.C.","Aug 6, 2017",The Washington Post,2017,https://search.proquest.com/docview/1926274061?accountid=14496, A.22," Tax rates , Legislators , Regulatory reform , Russia , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Can+Congress+pivot%3F&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Death Notice: WALLACE JOSEPH BUYA,,1926287719,Newspapers,," Aon Corp
524210 , Department of the Navy
928110"," Copyright Tribune Interactive, LLC Aug 6, 2017"," 7684 , PQ_7684_Aug62017 , TRIBTRIB2017080620170806302744063 , TRIBTRIB2017080620170806302744063", Obituary," Aug 6, 2017",1085-6706, English, English,," Chicago, Ill.","Aug 6, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1926287719?accountid=14496, 34, Lithuania, Death Notice,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Death+Notice%3A+WALLACE+JOSEPH+BUYA&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=34&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
WHAT OTHERS ARE SAYING,,1926287728,Newspapers,," Democratic Party
813940"," Copyright Tribune Interactive, LLC Aug 6, 2017"," 7684 , PQ_7684_Aug62017 , TRIBTRIB2017080620170805302743904 , TRIBTRIB2017080620170805302743904", Editorial," Aug 6, 2017",1085-6706, English, English,," Chicago, Ill.","Aug 6, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1926287728?accountid=14496, 22," Political campaigns , Immigration , Animal attacks , Voter behavior , United States--US , Clinton, Hillary Rodham", EDITORIAL,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=WHAT+OTHERS+ARE+SAYING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=22&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
FRANCIS KWONG: 1952-2017,,1926287755,Newspapers," Graydon, Megan
Megan
Megan Graydon
Graydon
Graydon Megan"," Oregon State University
611310 , Ball Horticultural Co
111422 , Purdue University
611310 , University of Minnesota
611310"," Copyright Tribune Interactive, LLC Aug 6, 2017"," 7684 , PQ_7684_Aug62017 , TRIBTRIB2017080620170805302744010 , TRIBTRIB2017080620170805302744010", Obituary," Aug 6, 2017",1085-6706, English, English,," Chicago, Ill.","Aug 6, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1926287755?accountid=14496, 33," Seeds , Horticulture , New Guinea , Netherlands , United States--US , Mao Zedong (1893-1976) , China , West Chicago Illinois , Hong Kong", OBITUARY,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=FRANCIS+KWONG%3A+1952-2017%3A+PIONEERING+SEED+SCIENTIST+HAD+%27HEART+OF+A+POET%27&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=33&amp;au=Graydon%2C+Megan&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Asylum seekers in U.S. flee ICE for cold Canada,,1926287764,Newspapers," Freeman, Alan
Freeman
Alan
Alan Freeman"," Canadian Broadcasting Corp
515112
515120"," Copyright Tribune Interactive, LLC Aug 6, 2017"," 7684 , PQ_7684_Aug62017 , TRIBTRIB2017080620170805302743634 , TRIBTRIB2017080620170805302743634", News," Aug 6, 2017",1085-6706, English, English,," Chicago, Ill.","Aug 6, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1926287764?accountid=14496, 27," Political asylum , Coderre, Denis , Manitoba Canada , Montreal Quebec Canada , New York , United States--US , Canada , Quebec Canada , Haiti",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Asylum+seekers+in+U.S.+flee+ICE+for+cold+Canada&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=27&amp;au=Freeman%2C+Alan&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Bias Attacks Prompt Greater Focus on Security for Muslim Groups; The bombing of a mosque in suburban Minnesota is latest anti-Muslim incident in U.S.,,1926371970,Newspapers," Bauerlein, Valerie
Bauerlein
Valerie
Valerie Bauerlein"," Bureau of the Census
926110 , Pew Research Center for the People & the Press
541720 , Council on American-Islamic Relations
813319 , Federal Bureau of Investigation--FBI
922120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170806000020170806ed8600335 , WSJOWSJO20170806000020170806ed8600335 , 117310 , PQ_117310_Aug62017", News," Aug 6, 2017",, English, English, n/a," New York, N.Y.","Aug 6, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1926371970?accountid=14496, n/a," Criminal investigations , Muslims , Racial profiling , Muslim Americans , Trump, Donald J , United States--US , Minnesota",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Bias+Attacks+Prompt+Greater+Focus+on+Security+for+Muslim+Groups%3B+The+bombing+of+a+mosque+in+suburban+Minnesota+is+latest+anti-Muslim+incident+in+U.S.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-08-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Bauerlein%2C+Valerie&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Boost for Finance Start-Ups Where It Counts: Wall Street,,1926409345,Newspapers," Smith, Randall
Smith
Randall
Randall Smith"," Morgan Stanley
523110
523120
523920 , Business Insider
519130 , Gilt Groupe Inc
454111 , American Express Co
522210
551111"," Copyright New York Times Company Aug 7, 2017"," 972495-20170807 , 972495-20170807 , 7818 , PQ_7818_Aug72017", News," Aug 7, 2017",0362-4331, English, English, B.1," New York, N.Y.","Aug 7, 2017",New York Times,2017,https://search.proquest.com/docview/1926409345?accountid=14496, B.1," Investment banking , Private equity , Finance companies , Artificial intelligence , Employees , Equity financing , Financial institutions , Venture capital , Startups , New York , Zuckerberg, Mark , Bezos, Jeffrey , California , San Francisco California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Boost+for+Finance+Start-Ups+Where+It+Counts%3A+Wall+Street%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-08-07&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Smith%2C+Randall&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
