Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
3 Operatives From ISIS Are Killed in U.S. Strike,"  [...]his reported death by drone strike in August, Abu Muhammad al-Adnani, the Islamic State's spokesman, led its external operations branch, and he in turn relied on two lieutenants.",1848380392,Newspapers," Callimachi, Rukmini
Callimachi
Rukmini
Rukmini Callimachi , Callimachi, Rukmini
Callimachi
Rukmini
Rukmini Callimachi", NYTIAO," Charlie Hebdo-France
511110"," Copyright New York Times Company Dec 14, 2016"," 4277163591 , 109554802 , 7818 , NYTIAO , NYT , 201138-20161214", News," Dec 14, 2016",0362-4331, English, English, A.8," New York, N.Y.","Dec 14, 2016",New York Times,2016,https://search.proquest.com/docview/1848380392?accountid=14496, A.8," Military air strikes , Iraq , Syria , Europe , United States--US , al-Adnani, Abu Muhammad",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=3+Operatives+From+ISIS+Are+Killed+in+U.S.+Strike%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Callimachi%2C+Rukmini&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
An American Dream Fulfilled,"  ""The dream that started in 1910 has been forever acknowledged,"" wrote Gus Kakavas, president of the school's alumni association, in a caption for a video that shows the unveiling of the sign.",1848393877,Newspapers," Gaiter, Dorothy J
Gaiter
J
Dorothy
Dorothy J. Gaiter , Gaiter, Dorothy J
Gaiter
J
Dorothy
Dorothy J. Gaiter",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4277186001 , 109604272 , 7510 , WSJ , DWJNJ000000020161214ecce0000k", Commentary," Dec 14, 2016",0099-9660, English, English, A.19," New York, N.Y.","Dec 14, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1848393877?accountid=14496, A.19," Awards & honors , Secondary schools , Grandparents , Toms River New Jersey",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=An+American+Dream+Fulfilled&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Gaiter%2C+Dorothy+J&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Politics &amp; Ideas: Prepare for a Rocky Confirmation Process,"  Sen. Jeff Sessions, his choice for attorney general, takes a harder line on immigration than most other Republicans, and his past statements on racial issues, which blocked his path to a federal judicial appointment, are sure to be re-aired during his confirmation hearings.",1848393930,Newspapers," Galston, William A
Galston
A
William
William A. Galston , Galston, William A
Galston
A
William
William A. Galston",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4277186021 , 109604272 , 7510 , WSJ , DWJNJ000000020161214ecce0000m", Commentary," Dec 14, 2016",0099-9660, English, English, A.19," New York, N.Y.","Dec 14, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1848393930?accountid=14496, A.19," Immigration , Hearings & confirmations , Political appointments , Cabinet , United States--US , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Politics+%26amp%3B+Ideas%3A+Prepare+for+a+Rocky+Confirmation+Process&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Galston%2C+William+A&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Alderman speaks out against immigrant fund,  [...]he said the $1.3 million -- part of the leftover funds from a little-used property tax rebate program -- would be better spent on things like helping homeless veterans or retired city workers who are losing city subsidies for their health insurance.,1848435586,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4277341631 , 109554842 , 7684 , CTRB , TRIB20161213271745242", News," Dec 14, 2016",1085-6706, English, English, 15," Chicago, Ill.","Dec 14, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1848435586?accountid=14496, 15," Rebates , Deportation , Property taxes",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Alderman+speaks+out+against+immigrant+fund&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=15&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Who's next on Russia's meddling list? Germany,"  Earlier this month, the head of the German domestic intelligence agency said that material hacked from the German Parliament, published recently by WikiLeaks, came from the same Russian group that stole material from the Democratic National Committee. Breitbart, the far-right website run until recently by Stephen Bannon, incoming White House chief strategist for the Trump administration, has announced it will invest in a German-language website, too.",1848435779,Newspapers," Applebaum, Anne
Applebaum
Anne
Anne Applebaum , Applebaum, Anne
Applebaum
Anne
Anne Applebaum",," North Atlantic Treaty Organization--NATO
928120", (Copyright 2016 by the Chicago Tribune)," 4277327071 , 109554842 , 7684 , CTRB , TRIB20161213271745228", News," Dec 14, 2016",1085-6706, English, English, 25," Chicago, Ill.","Dec 14, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1848435779?accountid=14496, 25," Political campaigns , Conspiracy , Propaganda , Russia , United States--US , Germany , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Who%27s+next+on+Russia%27s+meddling+list%3F+Germany&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=25&amp;au=Applebaum%2C+Anne&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Christians in U.S. Are Less Educated Than Religious Minorities, Report Says","  Religious minorities in the United States are far more likely to have attended college or a vocational school than members of the Christian majority, according to a review of census and survey data from 151 countries released on Tuesday that found wide gaps in education among followers of the world's major religions.",1848436964,Newspapers," Stack, Liam
Stack
Liam
Liam Stack , Stack, Liam
Stack
Liam
Liam Stack", NYTIAO," Pew Research Center for the People & the Press
541720"," Copyright New York Times Company Dec 14, 2016"," 4277348321 , 109554802 , 7818 , NYTIAO , NYT , 183458-20161214", News," Dec 14, 2016",0362-4331, English, English,," New York, N.Y.","Dec 14, 2016",New York Times,2016,https://search.proquest.com/docview/1848436964?accountid=14496, n/a," Education , Educational attainment , Religion , Immigration policy , Studies , Buddhists , Muslims , Christians , Women , Researchers , Hindus , United States--US , North America",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Christians+in+U.S.+Are+Less+Educated+Than+Religious+Minorities%2C+Report+Says%3A+%5BExpress%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Stack%2C+Liam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
ON DECEMBER 14 ...,  In 1997 Cuban President Fidel Castro declared Christmas 1997 an official holiday to ensure the success of Pope John Paul II's upcoming visit to the communist country.,1848442484,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4277326341 , 109554842 , 7684 , CTRB , TRIB20161213271745272", News," Dec 14, 2016",1085-6706, English, English, 4," Chicago, Ill.","Dec 14, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1848442484?accountid=14496, 4," Union leadership , Presidents , United States--US , California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=ON+DECEMBER+14+...&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=4&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
WHAT OTHERS ARE SAYING,"  [...]if he thinks that America stands for values different from Trump's daily outbursts, if he thinks the institutions of the country can survive the tantrums of the man scheduled to control them, if he thinks democratic norms and limits deserve defense, if he thinks the United States can find a steady path in the world despite a most unsteady leader -- and we assume that Obama believes all these things, and may even have thoughts about the path forward -- then let's start hearing from him. --",1848442497,Newspapers,,,, (Copyright 2016 by the Chicago Tribune)," 4277327021 , 109554842 , 7684 , CTRB , TRIB20161213271745224", News," Dec 14, 2016",1085-6706, English, English, 22," Chicago, Ill.","Dec 14, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1848442497?accountid=14496, 22," Immigration , United States--US", EDITORIAL,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=WHAT+OTHERS+ARE+SAYING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=22&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Donald Trump Strikes Conciliatory Tone in Meeting With Tech Executives; Prominent Silicon Valley executives meet with president-elect in a high-profile summit,"  The CEOs of Intel Corp., International Business Machines Corp., Oracle Corp., Cisco Systems Inc. and Palantir Technologies Inc. also attended.",1848485809,Newspapers," Nicas, Jack
Nicas
Jack
Jack Nicas; Rolfe Winkler , Winkler, Rolfe
Winkler
Rolfe , Nicas, Jack
Nicas
Jack
Jack Nicas , Winkler, Rolfe
Winkler
Rolfe
Rolfe Winkler",," Amazon.com Inc
454111"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4277525611 , 109594502 , 117310 , WSJO , WSJOWSJO20161214000020161214ecce005xz", News," Dec 14, 2016",, English, English, n/a," New York, N.Y.","Dec 14, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1848485809?accountid=14496, n/a," High tech industries , Antitrust , Trade restrictions , Political campaigns , United States--US , Bezos, Jeffrey , Clinton, Hillary , Ross, Wilbur L Jr",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Strikes+Conciliatory+Tone+in+Meeting+With+Tech+Executives%3B+Prominent+Silicon+Valley+executives+meet+with+president-elect+in+a+high-profile+summit&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Nicas%2C+Jack%3BWinkler%2C+Rolfe&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"James O'Neill, New York's Top Cop, Plays Down Illegal Immigration Issue; Three months on job, he also commits to stop-and frisk, but done the ""right way'","  Mr. O'Neill also said the department won't return to an aggressive use of stop-and-frisk, a street-policing tactic Mr. Trump has praised and a federal court judge found was being used unconstitutionally by officers to target minorities, particularly blacks and Hispanics.",1848545929,Newspapers," Shallwani, Pervaiz
Pervaiz
Pervaiz Shallwani
Shallwani
Pervaiz Shallwani , Shallwani, Pervaiz
Pervaiz
Pervaiz Shallwani
Shallwani
Pervaiz Shallwani",," Police Department-New York City NY
922120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4277665701 , 109594502 , 117310 , WSJO , WSJOWSJO20161214000020161214ecce0070t", News," Dec 14, 2016",, English, English, n/a," New York, N.Y.","Dec 14, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1848545929?accountid=14496, n/a," Law enforcement , Aliens , Immigration policy , Political campaigns , Stop & frisk , Danner, Deborah , Bloomberg, Michael",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=James+O%27Neill%2C+New+York%27s+Top+Cop%2C+Plays+Down+Illegal+Immigration+Issue%3B+Three+months+on+job%2C+he+also+commits+to+stop-and+frisk%2C+but+done+the+%22right+way%27&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Shallwani%2C+Pervaiz&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
'The Nutcracker' Review: Waltzing in the Windy City; Tchaikovsky's Christmas classic gets a Chicago-centric staging from Christopher Wheeldon.,,1848658459,Newspapers," Greskovic, Robert
Greskovic
Robert
Robert Greskovic , Greskovic, Robert
Greskovic
Robert
Robert Greskovic",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4277795631 , 109594502 , 117310 , WSJO , WSJOWSJO20161214000020161214ecce009q5", News," Dec 14, 2016",, English, English, n/a," New York, N.Y.","Dec 14, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1848658459?accountid=14496, n/a,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=%27The+Nutcracker%27+Review%3A+Waltzing+in+the+Windy+City%3B+Tchaikovsky%27s+Christmas+classic+gets+a+Chicago-centric+staging+from+Christopher+Wheeldon.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Greskovic%2C+Robert&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"NYPD Commissioner Wants Cameras on Every Patrol Officer in Five Years; James O'Neill wants to equip 1,000 officers with cameras by early next year",  U.S. District Judge Shira Scheindlin ordered that the NYPD use body cameras in her decision finding its stop-and-frisk practice violated the rights of minorities.,1848682169,Newspapers," Kanno-Youngs, Zolan
Kanno-Youngs
Zolan
Zolan Kanno-Youngs , Kanno-Youngs, Zolan
Kanno-Youngs
Zolan
Zolan Kanno-Youngs",," Police Department-New York City NY
922120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4277873871 , 109594502 , 117310 , WSJO , WSJOWSJO20161214000020161214ecce00bf5", News," Dec 14, 2016",, English, English, n/a," New York, N.Y.","Dec 14, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1848682169?accountid=14496, n/a," Police brutality , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=NYPD+Commissioner+Wants+Cameras+on+Every+Patrol+Officer+in+Five+Years%3B+James+O%27Neill+wants+to+equip+1%2C000+officers+with+cameras+by+early+next+year&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Kanno-Youngs%2C+Zolan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump's Dreamer Opportunity; How to build goodwill as he looks to restrict illegal immigration.,"  Most would feel like strangers in a strange land if they were transplanted to, say, Guadalajara after being raised and educated in the U.S. And since they were brought here by their parents as young children, they lack mens rea--a guilty mind--that is the standard for proving criminality.",1848708426,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",," Congress
921120 , Time Inc
511120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4277933291 , 109617422 , 117310 , WSJO , WSJOWSJO20161215000020161215eccf000p1", News," Dec 15, 2016",, English, English, n/a," New York, N.Y.","Dec 15, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1848708426?accountid=14496, n/a," Aliens , Deportation , Immigration policy , Political campaigns , Durbin, Richard , Graham, Lindsey , Flake, Jeff",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+Dreamer+Opportunity%3B+How+to+build+goodwill+as+he+looks+to+restrict+illegal+immigration.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-15&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Donald Trump Strikes Conciliatory Tone in Meeting With Tech Executives; Prominent Silicon Valley executives meet with president-elect in a high-profile summit,"  The CEOs of Intel Corp., International Business Machines Corp., Oracle Corp., Cisco Systems Inc. and Palantir Technologies Inc. also attended.",1848718973,Newspapers," Nicas, Jack
Nicas
Jack
Jack Nicas; Rolfe Winkler , Winkler, Rolfe
Winkler
Rolfe , Nicas, Jack
Nicas
Jack
Jack Nicas , Winkler, Rolfe
Winkler
Rolfe
Rolfe Winkler",," Amazon.com Inc
454111"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4277978491 , 109617422 , 117310 , WSJO , WSJOWSJO20161215000020161214ecce005xz", News," Dec 15, 2016",, English, English, n/a," New York, N.Y.","Dec 15, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1848718973?accountid=14496, n/a," High tech industries , Software industry , Trade restrictions , Political campaigns , United States--US , Clinton, Hillary , Ross, Wilbur L Jr",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Donald+Trump+Strikes+Conciliatory+Tone+in+Meeting+With+Tech+Executives%3B+Prominent+Silicon+Valley+executives+meet+with+president-elect+in+a+high-profile+summit&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-15&amp;volume=&amp;issue=&amp;spage=&amp;au=Nicas%2C+Jack%3BWinkler%2C+Rolfe&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump's Dreamer Opportunity,"  Most would feel like strangers in a strange land if they were transplanted to, say, Guadalajara after being raised and educated in the U.S. And since they were brought here by their parents as young children, they lack mens rea -- a guilty mind -- that is the standard for proving criminality.",1848778707,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4278141651 , 109623152 , 7510 , WSJ , DWJNJ000000020161215eccf0001i", Editorial," Dec 15, 2016",0099-9660, English, English, A.18," New York, N.Y.","Dec 15, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1848778707?accountid=14496, A.18," Aliens , Deportation , Immigration policy , Editorials , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump%27s+Dreamer+Opportunity&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-12-15&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Top Cop Makes His Mark --- Commissioner O'Neill, three months in the job, says police target crime, not illegal immigrants","  Mr. O'Neill also said the department wouldn't return to an aggressive use of stop-and-frisk, a street-policing tactic Mr. Trump has praised and a federal court judge found was being used unconstitutionally by officers to target minorities, particularly blacks and Hispanics.",1848778998,Newspapers," Shallwani, Pervaiz
Shallwani
Pervaiz
Pervaiz Shallwani , Shallwani, Pervaiz
Shallwani
Pervaiz
Pervaiz Shallwani",," Police Department-New York City NY
922120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4278141841 , 109623152 , 7510 , WSJ , DWJNJ000000020161215eccf0001m", News," Dec 15, 2016",0099-9660, English, English, A.12A," New York, N.Y.","Dec 15, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1848778998?accountid=14496, n/a," Police administration , O Neill, James",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Top+Cop+Makes+His+Mark+---+Commissioner+O%27Neill%2C+three+months+in+the+job%2C+says+police+target+crime%2C+not+illegal+immigrants&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-12-15&amp;volume=&amp;issue=&amp;spage=&amp;au=Shallwani%2C+Pervaiz&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Silicon Valley Finds Gentler Tone in the Tower,"  Tesla Inc. CEO Elon Musk said he was ""really excited about expanding our manufacturing footprint in the U.S."" The tech executives at the meeting also included the CEO of Google parent Alphabet Inc., Larry Page, and its chairman, Eric Schmidt, as well as the CEO of Microsoft Corp., Satya Nadella, and the company's president, Brad Smith. The CEOs of Intel Corp., International Business Machines Corp., Oracle Corp., Cisco Systems Inc. and Palantir Technologies Inc. also attended.",1848779664,Newspapers," Nicas, Jack
Nicas
Jack
Jack Nicas; Rolfe Winkler , Winkler, Rolfe
Winkler
Rolfe , Nicas, Jack
Nicas
Jack
Jack Nicas , Winkler, Rolfe
Winkler
Rolfe
Rolfe Winkler",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4278145951 , 109623152 , 7510 , WSJ , DWJNJ000000020161215eccf00025", News," Dec 15, 2016",0099-9660, English, English, A.1," New York, N.Y.","Dec 15, 2016",Wall Street Journal,2016,https://search.proquest.com/docview/1848779664?accountid=14496, A.1," Software , Trade restrictions , High tech industries , United States--US , Ross, Wilbur L Jr , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Silicon+Valley+Finds+Gentler+Tone+in+the+Tower&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2016-12-15&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Nicas%2C+Jack%3BWinkler%2C+Rolfe&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Underemployed Australian Youth Face 'Looming Crisis'; As nation shifts to services from mining, many people find themselves jobless or with too few work hours","  [...]the labor participation rate--the share of Australians either working or actively looking for work--recently slumped to a decade low. Toyota Motor Corp., Ford Motor Co. and General Motors Co. all announced they would cease local production in recent years.",1848796406,Newspapers," Pannett, Rachel
Pannett
Rachel
Rachel Pannett , Pannett, Rachel
Pannett
Rachel
Rachel Pannett",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4278211151 , 109617422 , 117310 , WSJO , WSJOWSJO20161215000020161215eccf00337", News," Dec 15, 2016",, English, English, n/a," New York, N.Y.","Dec 15, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1848796406?accountid=14496, n/a," College graduates , Employment , Underemployment , Unemployment , Australia , United States--US , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Underemployed+Australian+Youth+Face+%27Looming+Crisis%27%3B+As+nation+shifts+to+services+from+mining%2C+many+people+find+themselves+jobless+or+with+too+few+work+hours&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-12-15&amp;volume=&amp;issue=&amp;spage=&amp;au=Pannett%2C+Rachel&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
